anio,tipo_eleccion,seccion_id,seccion_nombre,circuito_id,partido_electoral,votos_positivos,total_electores,total_votos_positivos,pct_votos
2011,presidencial,5,Comuna 05,65,Izquierda,358,13516,9680,3.7
2011,presidencial,5,Comuna 05,65,PJ,5549,40548,9680,57.32
2011,presidencial,5,Comuna 05,65,PS,2786,13516,9680,28.78
2011,presidencial,5,Comuna 05,66,Centroderecha,927,12636,9066,10.23
2011,presidencial,5,Comuna 05,66,Izquierda,315,12636,9066,3.47
2011,presidencial,5,Comuna 05,66,PJ,4923,37908,9066,54.3
2011,presidencial,5,Comuna 05,66,PS,2901,12636,9066,32.0
2011,presidencial,5,Comuna 05,67,Centroderecha,1388,20232,14574,9.52
2011,presidencial,5,Comuna 05,67,Izquierda,596,20232,14574,4.09
2011,presidencial,5,Comuna 05,67,PJ,7872,60696,14574,54.01
2011,presidencial,5,Comuna 05,67,PS,4718,20232,14574,32.37
2011,presidencial,6,Comuna 06,68,Centroderecha,1397,19298,14212,9.83
2011,presidencial,6,Comuna 06,68,Izquierda,569,19298,14212,4.0
2011,presidencial,6,Comuna 06,68,PJ,7422,57894,14212,52.22
2011,presidencial,6,Comuna 06,68,PS,4824,19298,14212,33.94
2011,presidencial,6,Comuna 06,69,Centroderecha,2451,28543,21091,11.62
2011,presidencial,6,Comuna 06,69,Izquierda,703,28543,21091,3.33
2011,presidencial,6,Comuna 06,69,PJ,10180,85629,21091,48.27
2011,presidencial,6,Comuna 06,69,PS,7757,28543,21091,36.78
2011,presidencial,6,Comuna 06,70,Centroderecha,1738,24149,17807,9.76
2011,presidencial,6,Comuna 06,70,Izquierda,689,24149,17807,3.87
2011,presidencial,6,Comuna 06,70,PJ,9203,72447,17807,51.68
2011,presidencial,6,Comuna 06,70,PS,6177,24149,17807,34.69
2011,presidencial,6,Comuna 06,71,Centroderecha,2224,28894,21066,10.56
2011,presidencial,6,Comuna 06,71,Izquierda,697,28894,21066,3.31
2011,presidencial,6,Comuna 06,71,PJ,10537,86682,21066,50.02
2011,presidencial,6,Comuna 06,71,PS,7608,28894,21066,36.12
2011,presidencial,6,Comuna 06,72,Centroderecha,827,12821,9580,8.63
2011,presidencial,6,Comuna 06,72,Izquierda,366,12821,9580,3.82
2011,presidencial,6,Comuna 06,72,PJ,5270,38463,9580,55.01
2011,presidencial,6,Comuna 06,72,PS,3117,12821,9580,32.54
2011,presidencial,6,Comuna 06,73,Centroderecha,1165,16395,12349,9.43
2011,presidencial,6,Comuna 06,73,Izquierda,457,16395,12349,3.7
2011,presidencial,6,Comuna 06,73,PJ,6582,49185,12349,53.3
2011,presidencial,6,Comuna 06,73,PS,4145,16395,12349,33.57
2011,presidencial,6,Comuna 06,74,Centroderecha,1659,21677,16018,10.36
2011,presidencial,6,Comuna 06,74,Izquierda,506,21677,16018,3.16
2011,presidencial,6,Comuna 06,74,PJ,8071,65031,16018,50.39
2011,presidencial,6,Comuna 06,74,PS,5782,21677,16018,36.1
2011,presidencial,7,Comuna 07,75,Centroderecha,737,9799,7440,9.91
2011,presidencial,7,Comuna 07,75,Izquierda,280,9799,7440,3.76
2011,presidencial,7,Comuna 07,75,PJ,4005,29397,7440,53.83
2011,presidencial,7,Comuna 07,75,PS,2418,9799,7440,32.5
2011,presidencial,7,Comuna 07,76,Centroderecha,1156,15384,11739,9.85
2011,presidencial,7,Comuna 07,76,Izquierda,445,15384,11739,3.79
2011,presidencial,7,Comuna 07,76,PJ,6516,46152,11739,55.51
2011,presidencial,7,Comuna 07,76,PS,3622,15384,11739,30.85
2011,presidencial,7,Comuna 07,77,Centroderecha,926,12593,9531,9.72
2011,presidencial,7,Comuna 07,77,Izquierda,333,12593,9531,3.49
2011,presidencial,7,Comuna 07,77,PJ,5938,37779,9531,62.3
2011,presidencial,7,Comuna 07,77,PS,2334,12593,9531,24.49
2011,presidencial,7,Comuna 07,78,Centroderecha,775,10565,7900,9.81
2011,presidencial,7,Comuna 07,78,Izquierda,282,10565,7900,3.57
2011,presidencial,7,Comuna 07,78,PJ,4834,31695,7900,61.19
2011,presidencial,7,Comuna 07,78,PS,2009,10565,7900,25.43
2011,presidencial,7,Comuna 07,79,Centroderecha,1338,15640,10966,12.2
2011,presidencial,7,Comuna 07,79,Izquierda,370,15640,10966,3.37
2011,presidencial,7,Comuna 07,79,PJ,6135,46920,10966,55.95
2011,presidencial,7,Comuna 07,79,PS,3123,15640,10966,28.48
2011,presidencial,7,Comuna 07,80,Centroderecha,916,12206,9177,9.98
2011,presidencial,7,Comuna 07,80,Izquierda,325,12206,9177,3.54
2011,presidencial,7,Comuna 07,80,PJ,5011,36618,9177,54.6
2011,presidencial,7,Comuna 07,80,PS,2925,12206,9177,31.87
2011,presidencial,7,Comuna 07,81,Centroderecha,901,11717,8573,10.51
2011,presidencial,7,Comuna 07,81,Izquierda,262,11717,8573,3.06
2011,presidencial,7,Comuna 07,81,PJ,4703,35151,8573,54.86
2011,presidencial,7,Comuna 07,81,PS,2707,11717,8573,31.58
2011,presidencial,7,Comuna 07,82,Centroderecha,1082,14544,10385,10.42
2011,presidencial,7,Comuna 07,82,Izquierda,345,14544,10385,3.32
2011,presidencial,7,Comuna 07,82,PJ,5907,43632,10385,56.88
2011,presidencial,7,Comuna 07,82,PS,3051,14544,10385,29.38
2011,presidencial,7,Comuna 07,83,Centroderecha,1664,21189,15349,10.84
2011,presidencial,7,Comuna 07,83,Izquierda,448,21189,15349,2.92
2011,presidencial,7,Comuna 07,83,PJ,7910,63567,15349,51.53
2011,presidencial,7,Comuna 07,83,PS,5327,21189,15349,34.71
2011,presidencial,7,Comuna 07,84,Centroderecha,865,11468,8535,10.13
2011,presidencial,7,Comuna 07,84,Izquierda,319,11468,8535,3.74
2011,presidencial,7,Comuna 07,84,PJ,4979,34404,8535,58.34
2011,presidencial,7,Comuna 07,84,PS,2372,11468,8535,27.79
2011,presidencial,7,Comuna 07,85,Centroderecha,608,8129,6159,9.87
2011,presidencial,7,Comuna 07,85,Izquierda,199,8129,6159,3.23
2011,presidencial,7,Comuna 07,85,PJ,3312,24387,6159,53.77
2011,presidencial,7,Comuna 07,85,PS,2040,8129,6159,33.12
2011,presidencial,7,Comuna 07,86,Centroderecha,1528,25192,18323,8.34
2011,presidencial,7,Comuna 07,86,Izquierda,602,25192,18323,3.29
2011,presidencial,7,Comuna 07,86,PJ,13322,75576,18323,72.71
2011,presidencial,7,Comuna 07,86,PS,2871,25192,18323,15.67
2011,presidencial,8,Comuna 08,87,Centroderecha,1548,28555,21393,7.24
2011,presidencial,8,Comuna 08,87,Izquierda,656,28555,21393,3.07
2011,presidencial,8,Comuna 08,87,PJ,16633,85665,21393,77.75
2011,presidencial,8,Comuna 08,87,PS,2556,28555,21393,11.95
2011,presidencial,8,Comuna 08,88,Centroderecha,975,15322,11933,8.17
2011,presidencial,8,Comuna 08,88,Izquierda,382,15322,11933,3.2
2011,presidencial,8,Comuna 08,88,PJ,8188,45966,11933,68.62
2011,presidencial,8,Comuna 08,88,PS,2388,15322,11933,20.01
2011,presidencial,8,Comuna 08,89,Centroderecha,2724,45201,34583,7.88
2011,presidencial,8,Comuna 08,89,Izquierda,1193,45201,34583,3.45
2011,presidencial,8,Comuna 08,89,PJ,25168,135603,34583,72.78
2011,presidencial,8,Comuna 08,89,PS,5498,45201,34583,15.9
2011,presidencial,8,Comuna 08,90,Centroderecha,2470,41817,31381,7.87
2011,presidencial,8,Comuna 08,90,Izquierda,1093,41817,31381,3.48
2011,presidencial,8,Comuna 08,90,PJ,22455,125451,31381,71.56
2011,presidencial,8,Comuna 08,90,PS,5363,41817,31381,17.09
2011,presidencial,9,Comuna 09,100,Centroderecha,937,12748,9895,9.47
2011,presidencial,9,Comuna 09,100,Izquierda,344,12748,9895,3.48
2011,presidencial,9,Comuna 09,100,PJ,5915,38244,9895,59.78
2011,presidencial,9,Comuna 09,100,PS,2699,12748,9895,27.28
2011,presidencial,9,Comuna 09,101,Centroderecha,1257,17747,13251,9.49
2011,presidencial,9,Comuna 09,101,Izquierda,495,17747,13251,3.74
2011,presidencial,9,Comuna 09,101,PJ,7875,53241,13251,59.43
2011,presidencial,9,Comuna 09,101,PS,3624,17747,13251,27.35
2011,presidencial,9,Comuna 09,91,Centroderecha,304,7335,5522,5.51
2011,presidencial,9,Comuna 09,91,Izquierda,134,7335,5522,2.43
2011,presidencial,9,Comuna 09,91,PJ,4462,22005,5522,80.8
2011,presidencial,9,Comuna 09,91,PS,622,7335,5522,11.26
2011,presidencial,9,Comuna 09,92,Centroderecha,958,13228,9989,9.59
2011,presidencial,9,Comuna 09,92,Izquierda,359,13228,9989,3.59
2011,presidencial,9,Comuna 09,92,PJ,6083,39684,9989,60.9
2011,presidencial,9,Comuna 09,92,PS,2589,13228,9989,25.92
2011,presidencial,9,Comuna 09,93,Centroderecha,516,8107,6271,8.23
2011,presidencial,9,Comuna 09,93,Izquierda,224,8107,6271,3.57
2011,presidencial,9,Comuna 09,93,PJ,4053,24321,6271,64.63
2011,presidencial,9,Comuna 09,93,PS,1478,8107,6271,23.57
2011,presidencial,9,Comuna 09,94,Centroderecha,765,10774,8079,9.47
2011,presidencial,9,Comuna 09,94,Izquierda,337,10774,8079,4.17
2011,presidencial,9,Comuna 09,94,PJ,5075,32322,8079,62.82
2011,presidencial,9,Comuna 09,94,PS,1902,10774,8079,23.54
2011,presidencial,9,Comuna 09,95,Centroderecha,1138,16263,12375,9.2
2011,presidencial,9,Comuna 09,95,Izquierda,414,16263,12375,3.35
2011,presidencial,9,Comuna 09,95,PJ,7786,48789,12375,62.92
2011,presidencial,9,Comuna 09,95,PS,3037,16263,12375,24.54
2011,presidencial,9,Comuna 09,96,Centroderecha,757,11829,9268,8.17
2011,presidencial,9,Comuna 09,96,Izquierda,331,11829,9268,3.57
2011,presidencial,9,Comuna 09,96,PJ,6189,35487,9268,66.78
2011,presidencial,9,Comuna 09,96,PS,1991,11829,9268,21.48
2011,presidencial,9,Comuna 09,97,Centroderecha,797,13077,10038,7.94
2011,presidencial,9,Comuna 09,97,Izquierda,363,13077,10038,3.62
2011,presidencial,9,Comuna 09,97,PJ,7021,39231,10038,69.94
2011,presidencial,9,Comuna 09,97,PS,1857,13077,10038,18.5
2011,presidencial,9,Comuna 09,98,Centroderecha,1598,22095,17153,9.32
2011,presidencial,9,Comuna 09,98,Izquierda,592,22095,17153,3.45
2011,presidencial,9,Comuna 09,98,PJ,11004,66285,17153,64.15
2011,presidencial,9,Comuna 09,98,PS,3959,22095,17153,23.08
2011,presidencial,9,Comuna 09,99,Centroderecha,729,10409,8081,9.02
2011,presidencial,9,Comuna 09,99,Izquierda,332,10409,8081,4.11
2011,presidencial,9,Comuna 09,99,PJ,4976,31227,8081,61.58
2011,presidencial,9,Comuna 09,99,PS,2044,10409,8081,25.29
2013,legislativa,1,Comuna 01,0001,Centroderecha,4035,10806,7129,56.6
2013,legislativa,1,Comuna 01,0001,Izquierda,851,21612,7129,11.94
2013,legislativa,1,Comuna 01,0001,PJ,2037,10806,7129,28.57
2013,legislativa,1,Comuna 01,0001,PS,206,10806,7129,2.89
2013,legislativa,1,Comuna 01,0002,Centroderecha,3833,10619,6935,55.27
2013,legislativa,1,Comuna 01,0002,Izquierda,818,21238,6935,11.8
2013,legislativa,1,Comuna 01,0002,PJ,2094,10619,6935,30.19
2013,legislativa,1,Comuna 01,0002,PS,190,10619,6935,2.74
2013,legislativa,1,Comuna 01,0003,Centroderecha,991,1570,1141,86.85
2013,legislativa,1,Comuna 01,0003,Izquierda,34,3140,1141,2.98
2013,legislativa,1,Comuna 01,0003,PJ,104,1570,1141,9.11
2013,legislativa,1,Comuna 01,0003,PS,12,1570,1141,1.05
2013,legislativa,1,Comuna 01,0004,Centroderecha,1073,1711,1221,87.88
2013,legislativa,1,Comuna 01,0004,Izquierda,41,3422,1221,3.36
2013,legislativa,1,Comuna 01,0004,PJ,105,1711,1221,8.6
2013,legislativa,1,Comuna 01,0004,PS,2,1711,1221,0.16
2013,legislativa,1,Comuna 01,0005,Centroderecha,1417,7754,4049,35.0
2013,legislativa,1,Comuna 01,0005,Izquierda,281,15508,4049,6.94
2013,legislativa,1,Comuna 01,0005,PJ,2235,7754,4049,55.2
2013,legislativa,1,Comuna 01,0005,PS,116,7754,4049,2.86
2013,legislativa,1,Comuna 01,0006,Centroderecha,9702,16590,10921,88.84
2013,legislativa,1,Comuna 01,0006,Izquierda,360,33180,10921,3.3
2013,legislativa,1,Comuna 01,0006,PJ,786,16590,10921,7.2
2013,legislativa,1,Comuna 01,0006,PS,73,16590,10921,0.67
2013,legislativa,1,Comuna 01,0007,Centroderecha,4854,8432,5827,83.3
2013,legislativa,1,Comuna 01,0007,Izquierda,277,16864,5827,4.75
2013,legislativa,1,Comuna 01,0007,PJ,633,8432,5827,10.86
2013,legislativa,1,Comuna 01,0007,PS,63,8432,5827,1.08
2013,legislativa,1,Comuna 01,0008,Centroderecha,4282,9023,5521,77.56
2013,legislativa,1,Comuna 01,0008,Izquierda,359,18046,5521,6.5
2013,legislativa,1,Comuna 01,0008,PJ,833,9023,5521,15.09
2013,legislativa,1,Comuna 01,0008,PS,47,9023,5521,0.85
2013,legislativa,1,Comuna 01,0009,Centroderecha,5252,11884,7143,73.53
2013,legislativa,1,Comuna 01,0009,Izquierda,503,23768,7143,7.04
2013,legislativa,1,Comuna 01,0009,PJ,1287,11884,7143,18.02
2013,legislativa,1,Comuna 01,0009,PS,101,11884,7143,1.41
2013,legislativa,1,Comuna 01,0010,Centroderecha,5840,12799,8197,71.25
2013,legislativa,1,Comuna 01,0010,Izquierda,719,25598,8197,8.77
2013,legislativa,1,Comuna 01,0010,PJ,1481,12799,8197,18.07
2013,legislativa,1,Comuna 01,0010,PS,157,12799,8197,1.92
2013,legislativa,1,Comuna 01,0011,Centroderecha,5325,13524,8430,63.17
2013,legislativa,1,Comuna 01,0011,Izquierda,827,27048,8430,9.81
2013,legislativa,1,Comuna 01,0011,PJ,2114,13524,8430,25.08
2013,legislativa,1,Comuna 01,0011,PS,164,13524,8430,1.95
2013,legislativa,1,Comuna 01,0012,Centroderecha,5259,12572,8227,63.92
2013,legislativa,1,Comuna 01,0012,Izquierda,810,25144,8227,9.85
2013,legislativa,1,Comuna 01,0012,PJ,1997,12572,8227,24.27
2013,legislativa,1,Comuna 01,0012,PS,161,12572,8227,1.96
2013,legislativa,1,Comuna 01,0013,Centroderecha,5267,13038,8601,61.24
