id,nomoficial,nombre_norm,barrio,comuna,tipo_c,long,geometry,metodo_match,match_score,wikidata_id,figura_nombre,partido_madre,tipo_figura
321,ARIAS,ARIAS,Saavedra,12.0,CALLE,100.9595382639571,"LINESTRING (-58.48010528655879 -34.54454190726931, -58.48112920859917 -34.54487416461969)",ambiguo,100.0,AMBIGUO,Manuel Hipólito Herrera Arias | Tomás Arias | José Inocencio Arias | Manuel Arias,,
322,PINTO,PINTO,Saavedra,12.0,CALLE,100.4931127914811,"LINESTRING (-58.48112920859917 -34.54487416461969, -58.481711692486584 -34.544107157844266)",ambiguo,100.0,AMBIGUO,Luis G. Pinto | Manuel Guillermo Pinto | Álvaro Pinto,,
323,VEDIA,VEDIA,Saavedra,12.0,CALLE,99.44687909368378,"LINESTRING (-58.486598007046005 -34.54450267114972, -58.4875163762949 -34.544978208417696)",ambiguo,100.0,AMBIGUO,Francisco de Durañona y Vedia | Julio de Vedia | Nicolás de Vedia,,
334,DEHEZA,DEHEZA,Saavedra,12.0,CALLE,100.0795734362939,"LINESTRING (-58.482653266943565 -34.544594770773514, -58.483577402926656 -34.54507343541652)",ambiguo,100.0,AMBIGUO,José Deheza | General Deheza,,
342,CORREA,CORREA,Saavedra,12.0,CALLE,97.75236300482514,"LINESTRING (-58.47530863492283 -34.5448510019277, -58.47629449819302 -34.54518414863161)",ambiguo,100.0,AMBIGUO,Francisco E. Correa | Cirilo Correa,,
344,PICO,PICO,Saavedra,12.0,CALLE,100.6471324693164,"LINESTRING (-58.48508264545302 -34.54478521134855, -58.48601105397497 -34.545267870976176)",ambiguo,100.0,AMBIGUO,Blas Pico | Eduardo Pico | Francisco Pico | Francisco Pico,,
346,VIDAL,VIDAL,Saavedra,12.0,CALLE,50.54696786814981,"LINESTRING (-58.475103498080244 -34.54527384923174, -58.47520389727132 -34.54506791893083, -58.47530863492283 -34.5448510019277)",ambiguo,100.0,AMBIGUO,Claudio Vidal | Juan Ramón Vidal | María Eugenia Vidal | Mateo Vidal | José Ramón Vidal | Celestino Vidal,,
351,ARIAS,ARIAS,Saavedra,12.0,CALLE,101.915564496624,"LINESTRING (-58.48112920859917 -34.54487416461969, -58.48207155387097 -34.54535995082856)",ambiguo,100.0,AMBIGUO,Manuel Hipólito Herrera Arias | Tomás Arias | José Inocencio Arias | Manuel Arias,,
354,QUINTANA,QUINTANA,Saavedra,12.0,CALLE,98.53479596045395,"LINESTRING (-58.479701013981135 -34.545364728964856, -58.48010528655879 -34.54454190726931)",ambiguo,100.0,AMBIGUO,Néstor Salvador Quintana | Enrique S. Quintana | Raffo Quintana | Abraham Quintana | Fenelón Quintana | Francisco Quintana | Manuel Quintana | Fenelón de la Quintana | Fermín de la Quintana | José de la Quintana | Nicolás José de la Quintana | Hilarión de la Quintana,,
360,CORREA,CORREA,Saavedra,12.0,CALLE,99.18571361051139,"LINESTRING (-58.47629449819302 -34.54518414863161, -58.47729483868716 -34.54552214497255)",ambiguo,100.0,AMBIGUO,Francisco E. Correa | Cirilo Correa,,
362,DEHEZA,DEHEZA,Saavedra,12.0,CALLE,99.96877788380316,"LINESTRING (-58.483577402926656 -34.54507343541652, -58.48407399099748 -34.545330611783314, -58.48449899658854 -34.54555357237674)",ambiguo,100.0,AMBIGUO,José Deheza | General Deheza,,
372,PINTO,PINTO,Saavedra,12.0,CALLE,99.6608387098906,"LINESTRING (-58.480551563947465 -34.54563482965441, -58.48112920859917 -34.54487416461969)",ambiguo,100.0,AMBIGUO,Luis G. Pinto | Manuel Guillermo Pinto | Álvaro Pinto,,
376,VIDAL,VIDAL,Saavedra,12.0,CALLE,49.61134161148446,"LINESTRING (-58.47490133686622 -34.54568859708936, -58.475103498080244 -34.54527384923174)",ambiguo,100.0,AMBIGUO,Claudio Vidal | Juan Ramón Vidal | María Eugenia Vidal | Mateo Vidal | José Ramón Vidal | Celestino Vidal,,
379,PICO,PICO,Saavedra,12.0,CALLE,100.0682826493578,"LINESTRING (-58.48601105397497 -34.545267870976176, -58.48693411054598 -34.54574777799438)",ambiguo,100.0,AMBIGUO,Blas Pico | Eduardo Pico | Francisco Pico | Francisco Pico,,
384,ARIAS,ARIAS,Saavedra,12.0,CALLE,99.93160750586067,"LINESTRING (-58.48207155387097 -34.54535995082856, -58.48286580170446 -34.54576934322433, -58.482995013728406 -34.545837000163914)",ambiguo,100.0,AMBIGUO,Manuel Hipólito Herrera Arias | Tomás Arias | José Inocencio Arias | Manuel Arias,,
386,CORREA,CORREA,Saavedra,12.0,CALLE,99.18646374489373,"LINESTRING (-58.47729483868716 -34.54552214497255, -58.47746727971151 -34.545580365951835, -58.47829807992884 -34.54585421710468)",ambiguo,100.0,AMBIGUO,Francisco E. Correa | Cirilo Correa,,
390,NUÑEZ,NUNEZ,Nuñez,13.0,CALLE,104.2837845757671,"LINESTRING (-58.458925224069 -34.54540286563067, -58.4598974048346 -34.5458892465395)",ambiguo,100.0,AMBIGUO,Rafael Núñez | Ignacio Núñez | Ángel Núñez | Pedro Ramón Núñez,,
396,DEHEZA,DEHEZA,Saavedra,12.0,CALLE,100.2532109070192,"LINESTRING (-58.48449899658854 -34.54555357237674, -58.48542136782658 -34.54603750511027)",ambiguo,100.0,AMBIGUO,José Deheza | General Deheza,,
408,MOLDES,MOLDES,Saavedra,12.0,CALLE,96.01925623366333,"LINESTRING (-58.47350951648257 -34.54616028222154, -58.47390577125279 -34.545359242918686)",ambiguo,100.0,AMBIGUO,Eustoquio Moldes | José Moldes,,
409,CORREA,CORREA,Saavedra,12.0,CALLE,98.84883368059299,"LINESTRING (-58.47829807992884 -34.54585421710468, -58.47862721823329 -34.54596262959077, -58.47929681853178 -34.54618740835297)",ambiguo,100.0,AMBIGUO,Francisco E. Correa | Cirilo Correa,,
410,QUINTANA,QUINTANA,Saavedra,12.0,CALLE,98.51737890975102,"LINESTRING (-58.47929681853178 -34.54618740835297, -58.479701013981135 -34.545364728964856)",ambiguo,100.0,AMBIGUO,Néstor Salvador Quintana | Enrique S. Quintana | Raffo Quintana | Abraham Quintana | Fenelón Quintana | Francisco Quintana | Manuel Quintana | Fenelón de la Quintana | Fermín de la Quintana | José de la Quintana | Nicolás José de la Quintana | Hilarión de la Quintana,,
415,ARIAS,ARIAS,Saavedra,12.0,CALLE,100.158146729794,"LINESTRING (-58.482995013728406 -34.545837000163914, -58.48391712375214 -34.54631967664414)",ambiguo,100.0,AMBIGUO,Manuel Hipólito Herrera Arias | Tomás Arias | José Inocencio Arias | Manuel Arias,,
422,NUÑEZ,NUNEZ,Nuñez,13.0,CALLE,102.3919864141548,"LINESTRING (-58.4598974048346 -34.5458892465395, -58.46070933721356 -34.546295332726, -58.46085189428162 -34.54636688670875)",ambiguo,100.0,AMBIGUO,Rafael Núñez | Ignacio Núñez | Ángel Núñez | Pedro Ramón Núñez,,
424,CORREA,CORREA,Saavedra,12.0,CALLE,65.92118104950924,"LINESTRING (-58.47929681853178 -34.54618740835297, -58.479962336851784 -34.546410705082245)",ambiguo,100.0,AMBIGUO,Francisco E. Correa | Cirilo Correa,,
425,PINTO,PINTO,Saavedra,12.0,CALLE,101.6549702074447,"LINESTRING (-58.479962336851784 -34.546410705082245, -58.480551563947465 -34.54563482965441)",ambiguo,100.0,AMBIGUO,Luis G. Pinto | Manuel Guillermo Pinto | Álvaro Pinto,,
430,VIDAL,VIDAL,Saavedra,12.0,CALLE,98.24194984952898,"LINESTRING (-58.47450109261617 -34.54650992212899, -58.47490133686622 -34.54568859708936)",ambiguo,100.0,AMBIGUO,Claudio Vidal | Juan Ramón Vidal | María Eugenia Vidal | Mateo Vidal | José Ramón Vidal | Celestino Vidal,,
431,DEHEZA,DEHEZA,Saavedra,12.0,CALLE,100.6432815847742,"LINESTRING (-58.48542136782658 -34.54603750511027, -58.48634732489168 -34.546523331613656)",ambiguo,100.0,AMBIGUO,José Deheza | General Deheza,,
450,VEDIA,VEDIA,Saavedra,12.0,CALLE,146.6752194170263,"LINESTRING (-58.488054757128005 -34.54526171834029, -58.488438929424674 -34.54546401982, -58.48937110793339 -34.54594108954853, -58.489410426249655 -34.54596153775775)",ambiguo,100.0,AMBIGUO,Francisco de Durañona y Vedia | Julio de Vedia | Nicolás de Vedia,,
452,ARIAS,ARIAS,Saavedra,12.0,CALLE,100.051548687057,"LINESTRING (-58.48391712375214 -34.54631967664414, -58.484449131507105 -34.546598113568486, -58.4848369467471 -34.546803543736154)",ambiguo,100.0,AMBIGUO,Manuel Hipólito Herrera Arias | Tomás Arias | José Inocencio Arias | Manuel Arias,,
456,NUÑEZ,NUNEZ,Nuñez,13.0,CALLE,100.3758105486988,"LINESTRING (-58.46085189428162 -34.54636688670875, -58.46178715981983 -34.54683571611202)",ambiguo,100.0,AMBIGUO,Rafael Núñez | Ignacio Núñez | Ángel Núñez | Pedro Ramón Núñez,,
461,CORREA,CORREA,Saavedra,12.0,CALLE,102.039632232395,"LINESTRING (-58.479962336851784 -34.546410705082245, -58.480902821202164 -34.54690107801574)",ambiguo,100.0,AMBIGUO,Francisco E. Correa | Cirilo Correa,,
465,MOLDES,MOLDES,Saavedra,12.0,CALLE,98.95267224710744,"LINESTRING (-58.47310125639573 -34.546985828735195, -58.47350951648257 -34.54616028222154)",ambiguo,100.0,AMBIGUO,Eustoquio Moldes | José Moldes,,
475,VEDIA,VEDIA,Saavedra,12.0,CALLE,81.77372709599406,"LINESTRING (-58.49092462480033 -34.54674900709823, -58.491668372105046 -34.547154761910065)",ambiguo,100.0,AMBIGUO,Francisco de Durañona y Vedia | Julio de Vedia | Nicolás de Vedia,,
477,PINTO,PINTO,Saavedra,12.0,CALLE,98.02860665888339,"LINESTRING (-58.479394115873745 -34.547158898074976, -58.479962336851784 -34.546410705082245)",ambiguo,100.0,AMBIGUO,Luis G. Pinto | Manuel Guillermo Pinto | Álvaro Pinto,,
483,NUÑEZ,NUNEZ,Nuñez,13.0,CALLE,97.68813103761826,"LINESTRING (-58.46178715981983 -34.54683571611202, -58.46269732819989 -34.547292073103456)",ambiguo,100.0,AMBIGUO,Rafael Núñez | Ignacio Núñez | Ángel Núñez | Pedro Ramón Núñez,,
485,ARIAS,ARIAS,Saavedra,12.0,CALLE,101.015721667072,"LINESTRING (-58.4848369467471 -34.546803543736154, -58.48576376139645 -34.5472945154207)",ambiguo,100.0,AMBIGUO,Manuel Hipólito Herrera Arias | Tomás Arias | José Inocencio Arias | Manuel Arias,,
489,VIDAL,VIDAL,Saavedra,12.0,CALLE,98.10437342243004,"LINESTRING (-58.47410084033105 -34.54732990768647, -58.47416048739704 -34.54720870227524, -58.47450109261617 -34.54650992212899)",ambiguo,100.0,AMBIGUO,Claudio Vidal | Juan Ramón Vidal | María Eugenia Vidal | Mateo Vidal | José Ramón Vidal | Celestino Vidal,,
490,VEDIA,VEDIA,Saavedra,12.0,CALLE,52.09028720573889,"LINESTRING (-58.491668372105046 -34.547154761910065, -58.492011393905656 -34.54731405389817, -58.492161916666326 -34.54738649454344)",ambiguo,100.0,AMBIGUO,Francisco de Durañona y Vedia | Julio de Vedia | Nicolás de Vedia,,
492,CORREA,CORREA,Saavedra,12.0,CALLE,100.154368091685,"LINESTRING (-58.480902821202164 -34.54690107801574, -58.48118601506052 -34.547046040382156, -58.481829100102125 -34.54737820606344)",ambiguo,100.0,AMBIGUO,Francisco E. Correa | Cirilo Correa,,
522,PICO,PICO,Saavedra,12.0,CALLE,48.16972353237941,"LINESTRING (-58.49004989822694 -34.54740034439906, -58.49050037847418 -34.54762306716612)",ambiguo,100.0,AMBIGUO,Blas Pico | Eduardo Pico | Francisco Pico | Francisco Pico,,
534,MOLDES,MOLDES,Saavedra,12.0,CALLE,100.911367932747,"LINESTRING (-58.47268720258785 -34.5478284873071, -58.472896272420755 -34.54740036211143, -58.47310125639573 -34.546985828735195)",ambiguo,100.0,AMBIGUO,Eustoquio Moldes | José Moldes,,
537,CORREA,CORREA,Saavedra,12.0,CALLE,100.30647384227,"LINESTRING (-58.481829100102125 -34.54737820606344, -58.482279305233305 -34.5476107481764, -58.48275564543209 -34.547857580578246)",ambiguo,100.0,AMBIGUO,Francisco E. Correa | Cirilo Correa,,
547,PINTO,PINTO,Saavedra,12.0,CALLE,103.0031634946474,"LINESTRING (-58.478797038935554 -34.54794505066059, -58.478971985251434 -34.54771467065888, -58.479394115873745 -34.547158898074976)",ambiguo,100.0,AMBIGUO,Luis G. Pinto | Manuel Guillermo Pinto | Álvaro Pinto,,
548,PICO,PICO,Saavedra,12.0,CALLE,67.13097185684069,"LINESTRING (-58.49050037847418 -34.54762306716612, -58.491104782000015 -34.54796378432246)",ambiguo,100.0,AMBIGUO,Blas Pico | Eduardo Pico | Francisco Pico | Francisco Pico,,
549,PLAZA,PLAZA,Saavedra,12.0,CALLE,103.5911637542153,"LINESTRING (-58.491104782000015 -34.54796378432246, -58.491668372105046 -34.547154761910065)",ambiguo,100.0,AMBIGUO,Hilarión Plaza | José María Plaza | Victorino de la Plaza | Pedro Regalado Joaquín de la Plaza | Rafael de la Plaza,,
567,VIDAL,VIDAL,Saavedra,12.0,CALLE,99.74947254228731,"LINESTRING (-58.47369087903123 -34.54816263943452, -58.47410084033105 -34.54732990768647)",ambiguo,100.0,AMBIGUO,Claudio Vidal | Juan Ramón Vidal | María Eugenia Vidal | Mateo Vidal | José Ramón Vidal | Celestino Vidal,,
573,NUÑEZ,NUNEZ,Nuñez,13.0,CALLE,73.6921834529519,"LINESTRING (-58.46390131230003 -34.54790624289592, -58.46458927454854 -34.54824864019156)",ambiguo,100.0,AMBIGUO,Rafael Núñez | Ignacio Núñez | Ángel Núñez | Pedro Ramón Núñez,,
577,CORREA,CORREA,Saavedra,12.0,CALLE,99.80382367880524,"LINESTRING (-58.48275564543209 -34.547857580578246, -58.4836771793132 -34.5483350474048)",ambiguo,100.0,AMBIGUO,Francisco E. Correa | Cirilo Correa,,
589,DEHEZA,DEHEZA,Saavedra,12.0,CALLE,49.45321262570887,"LINESTRING (-58.48945989212112 -34.5481646455895, -58.48991608202298 -34.54840180622666)",ambiguo,100.0,AMBIGUO,José Deheza | General Deheza,,
593,PICO,PICO,Saavedra,12.0,CALLE,71.3297773222145,"LINESTRING (-58.491409689936084 -34.54807688624931, -58.49206338275078 -34.54842455927489)",ambiguo,100.0,AMBIGUO,Blas Pico | Eduardo Pico | Francisco Pico | Francisco Pico,,
610,PICO,PICO,Saavedra,12.0,CALLE,29.82146685097523,"LINESTRING (-58.49206338275078 -34.54842455927489, -58.49233672820824 -34.54856985017895)",ambiguo,100.0,AMBIGUO,Blas Pico | Eduardo Pico | Francisco Pico | Francisco Pico,,
613,VEDIA,VEDIA,Saavedra,12.0,CALLE,69.32732452483394,"LINESTRING (-58.49381325637183 -34.548266442029664, -58.49444735547425 -34.548605950619084)",ambiguo,100.0,AMBIGUO,Francisco de Durañona y Vedia | Julio de Vedia | Nicolás de Vedia,,
625,NUÑEZ,NUNEZ,Nuñez,13.0,CALLE,100.8278386672841,"LINESTRING (-58.46458927454854 -34.54824864019156, -58.46553053995925 -34.54871715901672)",ambiguo,100.0,AMBIGUO,Rafael Núñez | Ignacio Núñez | Ángel Núñez | Pedro Ramón Núñez,,
630,PINTO,PINTO,Saavedra,12.0,CALLE,102.3158388529666,"LINESTRING (-58.478203864999244 -34.54872591793313, -58.478797038935554 -34.54794505066059)",ambiguo,100.0,AMBIGUO,Luis G. Pinto | Manuel Guillermo Pinto | Álvaro Pinto,,
631,DEHEZA,DEHEZA,Saavedra,12.0,CALLE,69.88890327119708,"LINESTRING (-58.48991608202298 -34.54840180622666, -58.49056074518993 -34.54873702415958)",ambiguo,100.0,AMBIGUO,José Deheza | General Deheza,,
632,PLAZA,PLAZA,Saavedra,12.0,CALLE,99.2564239924969,"LINESTRING (-58.49056074518993 -34.54873702415958, -58.491104782000015 -34.54796378432246)",ambiguo,100.0,AMBIGUO,Hilarión Plaza | José María Plaza | Victorino de la Plaza | Pedro Regalado Joaquín de la Plaza | Rafael de la Plaza,,
639,CORREA,CORREA,Saavedra,12.0,CALLE,101.0915422719482,"LINESTRING (-58.4836771793132 -34.5483350474048, -58.484463802693874 -34.54874259944134, -58.48460800340517 -34.54882201288615)",ambiguo,100.0,AMBIGUO,Francisco E. Correa | Cirilo Correa,,
652,ARIAS,ARIAS,Saavedra,12.0,CALLE,317.1301646201921,"LINESTRING (-58.485954312565305 -34.547395410945676, -58.48602781361401 -34.54743432909717, -58.48761069608137 -34.54826467804644, -58.48887225749975 -34.548926055945714)",ambiguo,100.0,AMBIGUO,Manuel Hipólito Herrera Arias | Tomás Arias | José Inocencio Arias | Manuel Arias,,
675,VEDIA,VEDIA,Saavedra,12.0,CALLE,100.5851677697581,"LINESTRING (-58.49444735547425 -34.548605950619084, -58.495371181198365 -34.54909361046413)",ambiguo,100.0,AMBIGUO,Francisco de Durañona y Vedia | Julio de Vedia | Nicolás de Vedia,,
685,ARIAS,ARIAS,Saavedra,12.0,CALLE,51.95835852110649,"LINESTRING (-58.48887225749975 -34.548926055945714, -58.48935041322378 -34.549176735513385)",ambiguo,100.0,AMBIGUO,Manuel Hipólito Herrera Arias | Tomás Arias | José Inocencio Arias | Manuel Arias,,
687,NUÑEZ,NUNEZ,Nuñez,13.0,CALLE,100.7715626325072,"LINESTRING (-58.46553053995925 -34.54871715901672, -58.46647130523234 -34.54918538886567)",ambiguo,100.0,AMBIGUO,Rafael Núñez | Ignacio Núñez | Ángel Núñez | Pedro Ramón Núñez,,
694,DEHEZA,DEHEZA,Saavedra,12.0,CALLE,69.75140400469343,"LINESTRING (-58.49087195974163 -34.548868929273176, -58.491512375790016 -34.54920738262708)",ambiguo,100.0,AMBIGUO,José Deheza | General Deheza,,
698,MOLDES,MOLDES,Saavedra,12.0,CALLE,136.8491611096161,"LINESTRING (-58.47212125286283 -34.54896974916003, -58.47268720258785 -34.5478284873071)",ambiguo,100.0,AMBIGUO,Eustoquio Moldes | José Moldes,,
706,CORREA,CORREA,Saavedra,12.0,CALLE,101.7737435363602,"LINESTRING (-58.48460800340517 -34.54882201288615, -58.48540945455021 -34.54926357110476, -58.485532034636435 -34.54932904336923)",ambiguo,100.0,AMBIGUO,Francisco E. Correa | Cirilo Correa,,
709,PICO,PICO,Saavedra,12.0,CALLE,101.5684905020277,"LINESTRING (-58.49296548396471 -34.54889843930874, -58.49389815787744 -34.5493911082458)",ambiguo,100.0,AMBIGUO,Blas Pico | Eduardo Pico | Francisco Pico | Francisco Pico,,
715,VIDAL,VIDAL,Saavedra,12.0,CALLE,121.3360357168238,"LINESTRING (-58.47318812992558 -34.549174204534374, -58.47369087903123 -34.54816263943452)",ambiguo,100.0,AMBIGUO,Claudio Vidal | Juan Ramón Vidal | María Eugenia Vidal | Mateo Vidal | José Ramón Vidal | Celestino Vidal,,
721,PINTO,PINTO,Saavedra,12.0,CALLE,99.01244451504903,"LINESTRING (-58.477629826134454 -34.54948156811162, -58.478203864999244 -34.54872591793313)",ambiguo,100.0,AMBIGUO,Luis G. Pinto | Manuel Guillermo Pinto | Álvaro Pinto,,
728,ARIAS,ARIAS,Saavedra,12.0,CALLE,70.75473807364217,"LINESTRING (-58.48935041322378 -34.549176735513385, -58.4900245369249 -34.54948604472531)",ambiguo,100.0,AMBIGUO,Manuel Hipólito Herrera Arias | Tomás Arias | José Inocencio Arias | Manuel Arias,,
729,PLAZA,PLAZA,Saavedra,12.0,CALLE,96.57548661447352,"LINESTRING (-58.4900245369249 -34.54948604472531, -58.49056074518993 -34.54873702415958)",ambiguo,100.0,AMBIGUO,Hilarión Plaza | José María Plaza | Victorino de la Plaza | Pedro Regalado Joaquín de la Plaza | Rafael de la Plaza,,
732,DEHEZA,DEHEZA,Saavedra,12.0,CALLE,56.41045003217089,"LINESTRING (-58.491512375790016 -34.54920738262708, -58.4920303145408 -34.54948108956152)",ambiguo,100.0,AMBIGUO,José Deheza | General Deheza,,
736,VEDIA,VEDIA,Saavedra,12.0,CALLE,100.3748580072603,"LINESTRING (-58.495371181198365 -34.54909361046413, -58.49629305970298 -34.5495802778644)",ambiguo,100.0,AMBIGUO,Francisco de Durañona y Vedia | Julio de Vedia | Nicolás de Vedia,,
737,LUGONES,LUGONES,Saavedra,12.0,CALLE,99.84161802849523,"LINESTRING (-58.49629305970298 -34.5495802778644, -58.496847602505156 -34.548806023782284)",ambiguo,100.0,AMBIGUO,Marcelo Lugones | Lorenzo Lugones,,
742,MOLDES,MOLDES,Saavedra,12.0,CALLE,48.13659368874931,"LINESTRING (-58.47171327948051 -34.549598248658825, -58.47199266829409 -34.549231037219094)",ambiguo,100.0,AMBIGUO,Eustoquio Moldes | José Moldes,,
756,NUÑEZ,NUNEZ,Nuñez,13.0,CALLE,116.6472560063664,"LINESTRING (-58.46647130523234 -34.54918538886567, -58.467560267177355 -34.54972741092571)",ambiguo,100.0,AMBIGUO,Rafael Núñez | Ignacio Núñez | Ángel Núñez | Pedro Ramón Núñez,,
766,CORREA,CORREA,Saavedra,12.0,CALLE,101.8353609172349,"LINESTRING (-58.485532034636435 -34.54932904336923, -58.486464245399084 -34.549826769267604)",ambiguo,100.0,AMBIGUO,Francisco E. Correa | Cirilo Correa,,
773,PICO,PICO,Saavedra,12.0,CALLE,100.4480043270673,"LINESTRING (-58.49389815787744 -34.5493911082458, -58.49482054199145 -34.549878350008306)",ambiguo,100.0,AMBIGUO,Blas Pico | Eduardo Pico | Francisco Pico | Francisco Pico,,
789,ARIAS,ARIAS,Saavedra,12.0,CALLE,55.07428510149584,"LINESTRING (-58.490455356452465 -34.5497248881338, -58.49096076346265 -34.54999245710628)",ambiguo,100.0,AMBIGUO,Manuel Hipólito Herrera Arias | Tomás Arias | José Inocencio Arias | Manuel Arias,,
796,VIDAL,VIDAL,Saavedra,12.0,CALLE,80.3346565385051,"LINESTRING (-58.47258565637635 -34.55005354839079, -58.473052944671146 -34.54944124384866)",ambiguo,100.0,AMBIGUO,Claudio Vidal | Juan Ramón Vidal | María Eugenia Vidal | Mateo Vidal | José Ramón Vidal | Celestino Vidal,,
802,VEDIA,VEDIA,Saavedra,12.0,CALLE,100.4593466091979,"LINESTRING (-58.49629305970298 -34.5495802778644, -58.49721571513358 -34.550067360591626)",ambiguo,100.0,AMBIGUO,Francisco de Durañona y Vedia | Julio de Vedia | Nicolás de Vedia,,
812,QUESADA,QUESADA,Nuñez,13.0,CALLE,132.7522887305371,"LINESTRING (-58.454024018612806 -34.54951938146963, -58.455247715196165 -34.55015722996882)",ambiguo,100.0,AMBIGUO,Vicente Gregorio Quesada | Dionisio Quesada | Isidro Quesada | Juan José Quesada | Sixto Quesada,,
814,DEHEZA,DEHEZA,Saavedra,12.0,CALLE,101.8632880604342,"LINESTRING (-58.492412440348964 -34.549683379881195, -58.493347843917476 -34.55017746078983)",ambiguo,100.0,AMBIGUO,José Deheza | General Deheza,,
825,PINTO,PINTO,Saavedra,12.0,CALLE,65.60050640675252,"LINESTRING (-58.477247519584665 -34.549981191579725, -58.477629826134454 -34.54948156811162)",ambiguo,100.0,AMBIGUO,Luis G. Pinto | Manuel Guillermo Pinto | Álvaro Pinto,,
