id,nomoficial,nombre_norm,barrio,barrio_par,barrio_imp,comuna,tipo_c,long,geometry,wikidata_id,figura_nombre,partido_madre,partido_raw,tipo_figura,fuente_match,calle_wikidata_id,calle_wikidata_label
5828,"RAVIGNANI, EMILIO, DR.",EMILIO RAVIGNANI,Palermo,Palermo,Palermo,14.0,CALLE,132.9862561466235,"LINESTRING (-58.443478573934314 -34.58540084654664, -58.44287398242609 -34.5848191166781, -58.442523673098236 -34.58449912219146)",Q5831295,Emilio Ravignani,UCR,Unión Cívica Radical,politico,wikidata_p138,Q9008789,"Instituto de Historia Argentina y Americana ""Dr. Emilio Ravignani"""
4190,"RAVIGNANI, EMILIO, DR.",EMILIO RAVIGNANI,Palermo,Palermo,Palermo,14.0,CALLE,131.3311465655278,"LINESTRING (-58.43400484339652 -34.57704864403881, -58.433022081285635 -34.5761879923583)",Q5831295,Emilio Ravignani,UCR,Unión Cívica Radical,politico,wikidata_p138,Q9008789,"Instituto de Historia Argentina y Americana ""Dr. Emilio Ravignani"""
31321,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,112.9764204855479,"LINESTRING (-58.48384969043683 -34.55486855235453, -58.48424438631779 -34.55491906383143, -58.485074508157794 -34.55495881108057)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
31319,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,25.97190602049524,"LINESTRING (-58.48575301926564 -34.554796248893396, -58.486035467287536 -34.55481044400566)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
1841,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Coghlan,Coghlan,Coghlan,12.0,AVENIDA,90.83285340913338,"LINESTRING (-58.47478241279454 -34.558715517367645, -58.47565923295003 -34.558335791183694)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
1905,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Coghlan,Coghlan,Coghlan,12.0,AVENIDA,140.5998347410748,"LINESTRING (-58.47295367055794 -34.55947958174577, -58.47432450785349 -34.55891381925365)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
1926,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Coghlan,Coghlan,Coghlan,12.0,AVENIDA,70.2551801833212,"LINESTRING (-58.47227058616639 -34.55976541484119, -58.47295367055794 -34.55947958174577)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
1959,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Coghlan,Coghlan,Coghlan,12.0,AVENIDA,85.44639502583178,"LINESTRING (-58.47142874511602 -34.560094354320505, -58.47227058616639 -34.55976541484119)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
2007,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Coghlan,Coghlan,Coghlan,12.0,AVENIDA,130.0809562123014,"LINESTRING (-58.470175594659764 -34.560642189901436, -58.47142874511602 -34.560094354320505)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
2058,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Coghlan,Coghlan,Coghlan,12.0,AVENIDA,132.0031387248545,"LINESTRING (-58.46889246304551 -34.561179802456174, -58.469179241039505 -34.56105915253061, -58.470175594659764 -34.560642189901436)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
2109,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Coghlan,Coghlan,Coghlan,12.0,AVENIDA,84.88526462770547,"LINESTRING (-58.467684394196844 -34.561687891117984, -58.46850888280732 -34.56134113030529)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
2174,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,,Coghlan,Belgrano,,AVENIDA,122.9381511030981,"LINESTRING (-58.46649069677405 -34.56219075602749, -58.46691427668732 -34.562011796659355, -58.467684394196844 -34.561687891117984)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
2243,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Belgrano,Belgrano,Belgrano,13.0,AVENIDA,143.4032898225518,"LINESTRING (-58.46509898222459 -34.562778473298486, -58.46649069677405 -34.56219075602749)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
2314,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Belgrano,Belgrano,Belgrano,13.0,AVENIDA,143.5518855745344,"LINESTRING (-58.463706822470016 -34.563368428218695, -58.46509898222459 -34.562778473298486)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
31320,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,25.49506612249651,"LINESTRING (-58.486035467287536 -34.55481044400566, -58.48631317386412 -34.55480540354392)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
27568,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,67.769422897137,"LINESTRING (-58.49567949323637 -34.55530060602263, -58.49576774522296 -34.55528963640682, -58.495907489207134 -34.55523994926582, -58.49605090095589 -34.55511738911289, -58.49620808903432 -34.554914932473494)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
28462,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,105.7908323744304,"LINESTRING (-58.499618441557494 -34.55076886926101, -58.49975373837095 -34.55070509265957, -58.49987471723793 -34.55061326959565, -58.50013430226787 -34.5503837245541, -58.5003207947035 -34.550208438852756, -58.50042663640078 -34.55009784542769)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
28463,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,73.80866894987572,"LINESTRING (-58.50042663640078 -34.55009784542769, -58.50047704299161 -34.55005819484997, -58.50052640216976 -34.54996100912885, -58.50056416945907 -34.54984835059784, -58.50057925635319 -34.54975916718041, -58.5005697649397 -34.54967781408162, -58.500548919598714 -34.54957769002913, -58.50050129015477 -34.549472774414085)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
28466,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,151.8438832874891,"LINESTRING (-58.499772336163105 -34.55088431847923, -58.49998591918727 -34.550676169755015, -58.500225975534136 -34.55047114159541, -58.50048870550781 -34.55023012154183, -58.50063611433726 -34.5500470247483, -58.50073810926946 -34.5497951022003)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
29701,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,64.87047115464726,"LINESTRING (-58.4942111749053 -34.55506679587112, -58.4943606632537 -34.55505036590245, -58.494462476873395 -34.555054659724846, -58.494590409087756 -34.55509350490155, -58.49487804847462 -34.55520521993528)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
30037,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Coghlan,Coghlan,Coghlan,12.0,AVENIDA,39.4917620675579,"LINESTRING (-58.46850888280732 -34.56134113030529, -58.46889246304551 -34.561179802456174)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
30252,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Coghlan,Coghlan,Coghlan,12.0,AVENIDA,47.43563931057694,"LINESTRING (-58.47432450785349 -34.55891381925365, -58.47478241279454 -34.558715517367645)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
30456,AUTOPISTA DR. RICARDO BALBIN,RICARDO BALBIN,,,,,AUTOPISTA,128.8969880207619,"LINESTRING (-58.353547037464 -34.63655116363352, -58.353522056396876 -34.636706197294544, -58.35349352026097 -34.63687293009572, -58.3534472514932 -34.63706597720147, -58.3533974236452 -34.63727364901271, -58.35332276443056 -34.63752225662797, -58.353269450496455 -34.63768896700787)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
30457,AUTOPISTA DR. RICARDO BALBIN,RICARDO BALBIN,,,,,AUTOPISTA,129.790483748939,"LINESTRING (-58.3533825009744 -34.6365115200241, -58.35334510418233 -34.63668702157254, -58.35327740662743 -34.63702486587752, -58.353195617880246 -34.63731149962791, -58.35309605325495 -34.6376566289908)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
31317,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,128.6900181409409,"LINESTRING (-58.48384969043683 -34.55486855235453, -58.48408934619438 -34.55476235463572, -58.48423745116178 -34.55473953056976, -58.4852156828545 -34.55478210039802)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
31318,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,49.34369719752718,"LINESTRING (-58.4852156828545 -34.55478210039802, -58.48575301926564 -34.554796248893396)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
27879,"BALBIN, RICARDO, DR. AV.",RICARDO BALBIN,Saavedra,Saavedra,Saavedra,12.0,AVENIDA,200.0497642131868,"LINESTRING (-58.49660277806278 -34.55511229476643, -58.497807486740896 -34.553609488424044)",Q7322551,Ricardo Balbín,UCR,Unión Cívica Radical,politico,wikidata_p138,Q5714031,Avenida Ricardo Balbín
19893,RIVADAVIA AV.,RIVADAVIA,Liniers,Liniers,Liniers,9.0,AVENIDA,99.91199556388312,"LINESTRING (-58.52771090180787 -34.63925251338785, -58.52879503344126 -34.63934313398605)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
4030,"RAVIGNANI, EMILIO, DR.",EMILIO RAVIGNANI,Palermo,Palermo,Palermo,14.0,CALLE,84.00148546089002,"LINESTRING (-58.43284343956909 -34.57603153609067, -58.432419200538085 -34.575360544332604)",Q5831295,Emilio Ravignani,UCR,Unión Cívica Radical,politico,wikidata_p138,Q9008789,"Instituto de Historia Argentina y Americana ""Dr. Emilio Ravignani"""
14887,"KORN, ALEJANDRO, DR.",ALEJANDRO KORN,Floresta,Floresta,Floresta,10.0,PASAJE,126.8815312445188,"LINESTRING (-58.49668222680763 -34.62098849374759, -58.497661774184756 -34.62179618916849)",Q4714583,Alejandro Korn,PS,Partido Socialista,politico,wikidata_p138,Q138655603,Instituto de Filosofía “Dr. Alejandro Korn”
11520,RIVADAVIA AV.,RIVADAVIA,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,120.0084622126342,"LINESTRING (-58.39628974639124 -34.609483030327425, -58.396647800084835 -34.60950717044985, -58.397383150387654 -34.60956447214873, -58.39759275188539 -34.609580712193626)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
11554,RIVADAVIA AV.,RIVADAVIA,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,139.3815274706629,"LINESTRING (-58.39759275188539 -34.609580712193626, -58.399105700633505 -34.609697998098355)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
11574,RIVADAVIA AV.,RIVADAVIA,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,125.9658130490731,"LINESTRING (-58.399105700633505 -34.609697998098355, -58.40007612272329 -34.60977322417109, -58.40047361394717 -34.609798289001894)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
11588,RIVADAVIA AV.,RIVADAVIA,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,75.32484545079784,"LINESTRING (-58.40096575461332 -34.60983157651514, -58.40146754996759 -34.609869079433054, -58.401784216745796 -34.609886634114154)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
11625,RIVADAVIA AV.,RIVADAVIA,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,141.7525940050087,"LINESTRING (-58.401784216745796 -34.609886634114154, -58.403326073070076 -34.60997360015068)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
11634,RIVADAVIA AV.,RIVADAVIA,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,114.9922957623019,"LINESTRING (-58.403326073070076 -34.60997360015068, -58.40457707362534 -34.61004146313378)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
11665,RIVADAVIA AV.,RIVADAVIA,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,127.9318914768161,"LINESTRING (-58.40457707362534 -34.61004146313378, -58.40554768988538 -34.610095237036006, -58.40596860772537 -34.61011987251056)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
11689,RIVADAVIA AV.,RIVADAVIA,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,156.3831077344122,"LINESTRING (-58.40596860772537 -34.61011987251056, -58.40766768602265 -34.61023678744701)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
11716,RIVADAVIA AV.,RIVADAVIA,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,84.48535028248327,"LINESTRING (-58.40766768602265 -34.61023678744701, -58.40858446280683 -34.6103104424789)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
11722,RIVADAVIA AV.,RIVADAVIA,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,27.68317236035432,"LINESTRING (-58.40858446280683 -34.6103104424789, -58.40888486000291 -34.61033459124182)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
11499,RIVADAVIA AV.,RIVADAVIA,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,130.9273901879809,"LINESTRING (-58.39486707281506 -34.60938695764676, -58.39628974639124 -34.609483030327425)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
11749,RIVADAVIA AV.,RIVADAVIA,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,134.7941067355941,"LINESTRING (-58.40888486000291 -34.61033459124182, -58.409166688487986 -34.61035978738015, -58.40999677124617 -34.610415012769266, -58.41034895613683 -34.61043868757769)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
11801,RIVADAVIA AV.,RIVADAVIA,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,125.8755479055634,"LINESTRING (-58.41173571910306 -34.61053878996806, -58.41310289602305 -34.61063724879837)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
11833,RIVADAVIA AV.,RIVADAVIA,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,125.8119333534503,"LINESTRING (-58.41310289602305 -34.61063724879837, -58.41446939486754 -34.61073555118954)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
11871,RIVADAVIA AV.,RIVADAVIA,Almagro,Almagro,Almagro,5.0,AVENIDA,124.870843901027,"LINESTRING (-58.41446939486754 -34.61073555118954, -58.41582559064895 -34.61083390468991)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
11903,RIVADAVIA AV.,RIVADAVIA,Almagro,Almagro,Almagro,5.0,AVENIDA,139.6083144217226,"LINESTRING (-58.41582559064895 -34.61083390468991, -58.41598784365395 -34.610845869289186, -58.41697490652065 -34.61091603775664, -58.41734208543123 -34.61094159950482)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
11919,RIVADAVIA AV.,RIVADAVIA,Almagro,Almagro,Almagro,5.0,AVENIDA,104.2939194603821,"LINESTRING (-58.41734208543123 -34.61094159950482, -58.41753414964002 -34.610954981743554, -58.418169197274594 -34.61099866960584, -58.41847505180664 -34.61102131788075)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
11941,RIVADAVIA AV.,RIVADAVIA,Almagro,Almagro,Almagro,5.0,AVENIDA,114.7319547637587,"LINESTRING (-58.41847505180664 -34.61102131788075, -58.41971993047676 -34.611122404081)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
12051,RIVADAVIA AV.,RIVADAVIA,Almagro,Almagro,Almagro,5.0,AVENIDA,125.0038864527199,"LINESTRING (-58.41971993047676 -34.611122404081, -58.420687148547486 -34.61136943923693, -58.421011444072676 -34.61147948314441)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
12221,RIVADAVIA AV.,RIVADAVIA,Almagro,Almagro,Almagro,5.0,AVENIDA,143.9373563999157,"LINESTRING (-58.421011444072676 -34.61147948314441, -58.42121395891573 -34.611548145651184, -58.42240463810558 -34.61207489571885)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
12359,RIVADAVIA AV.,RIVADAVIA,Almagro,Almagro,Almagro,5.0,AVENIDA,122.7394905539129,"LINESTRING (-58.42240463810558 -34.61207489571885, -58.423584517044354 -34.61259691223745)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
12509,RIVADAVIA AV.,RIVADAVIA,Almagro,Almagro,Almagro,5.0,AVENIDA,141.0294747251345,"LINESTRING (-58.423584517044354 -34.61259691223745, -58.42494026774466 -34.613196649820445)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
11777,RIVADAVIA AV.,RIVADAVIA,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,127.6812276949978,"LINESTRING (-58.41034895613683 -34.61043868757769, -58.41173571910306 -34.61053878996806)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
3922,"RAVIGNANI, EMILIO, DR.",EMILIO RAVIGNANI,Palermo,Palermo,Palermo,14.0,CALLE,124.095088664455,"LINESTRING (-58.432419200538085 -34.575360544332604, -58.432354526710945 -34.57527355442034, -58.43231512096427 -34.57523629017311, -58.432266346780466 -34.57520747440114, -58.432211779326344 -34.57518893902578, -58.43190165983606 -34.575073857392354, -58.43183466357529 -34.57505172703054, -58.43176903058775 -34.57502692087524, -58.43170493110362 -34.574999579820485, -58.4316425354055 -34.574969703912856, -58.43158192863633 -34.57493729317704, -58.43152328099735 -34.5749025589317, -58.431466677630034 -34.57486550120186, -58.43131270407456 -34.57475327564592)",Q5831295,Emilio Ravignani,UCR,Unión Cívica Radical,politico,wikidata_p138,Q9008789,"Instituto de Historia Argentina y Americana ""Dr. Emilio Ravignani"""
11470,RIVADAVIA AV.,RIVADAVIA,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,137.2816548289784,"LINESTRING (-58.39337644617665 -34.60927582924491, -58.394616163378444 -34.60937005586029, -58.39486707281506 -34.60938695764676)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
11442,RIVADAVIA AV.,RIVADAVIA,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,131.5733699886633,"LINESTRING (-58.391959161626325 -34.60923420356832, -58.39212807916888 -34.609180877064546, -58.39337644617665 -34.60927582924491)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
14687,"KORN, ALEJANDRO, DR.",ALEJANDRO KORN,Floresta,Floresta,Floresta,10.0,PASAJE,117.0483324626236,"LINESTRING (-58.49577853773327 -34.62024344699313, -58.49668222680763 -34.62098849374759)",Q4714583,Alejandro Korn,PS,Partido Socialista,politico,wikidata_p138,Q138655603,Instituto de Filosofía “Dr. Alejandro Korn”
14501,"KORN, ALEJANDRO, DR.",ALEJANDRO KORN,Floresta,Floresta,Floresta,10.0,PASAJE,113.0266535505883,"LINESTRING (-58.49490596687706 -34.61952394908367, -58.49577853773327 -34.62024344699313)",Q4714583,Alejandro Korn,PS,Partido Socialista,politico,wikidata_p138,Q138655603,Instituto de Filosofía “Dr. Alejandro Korn”
14293,"KORN, ALEJANDRO, DR.",ALEJANDRO KORN,Floresta,Floresta,Floresta,10.0,PASAJE,120.7716896603657,"LINESTRING (-58.49397359385869 -34.6187551635085, -58.49490596687706 -34.61952394908367)",Q4714583,Alejandro Korn,PS,Partido Socialista,politico,wikidata_p138,Q138655603,Instituto de Filosofía “Dr. Alejandro Korn”
10987,RIVADAVIA AV.,RIVADAVIA,,Monserrat,San Nicolas,,AVENIDA,60.86932959023483,"LINESTRING (-58.370379006159645 -34.60719912059655, -58.37048568616067 -34.6072846370357, -58.37074731164235 -34.6074158359935, -58.37083845553195 -34.607571375112386)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
11041,RIVADAVIA AV.,RIVADAVIA,,Monserrat,San Nicolas,,AVENIDA,32.72506661886424,"LINESTRING (-58.37083845553195 -34.607571375112386, -58.37108847223049 -34.60778181576453)",Q188891,Bernardino Rivadavia,Liberalismo,Partido Unitario,politico,wikidata_p138,Q790488,Avenida Rivadavia
