id,nomoficial,nombre_norm,barrio,barrio_par,barrio_imp,comuna,tipo_c,long,geometry,wikidata_id,figura_nombre,partido_madre,tipo_figura
21603,"PAZ, JOSE C.",JOSE C. PAZ,Parque Patricios,Parque Patricios,Parque Patricios,4.0,CALLE,125.7855232528983,"LINESTRING (-58.408369651550466 -34.6448243821064, -58.409714725813906 -34.64504765839248)",Q6291756,José C. Paz,Prócer,procer
21643,"ALCORTA, AMANCIO AV.",AMANCIO ALCORTA,Parque Patricios,Parque Patricios,Parque Patricios,4.0,AVENIDA,43.96490882083635,"LINESTRING (-58.40083882046043 -34.644956673993015, -58.40124059774823 -34.64517300758782)",Q453619,Amancio Alcorta,Prócer,procer
21668,"PAZ, JOSE C.",JOSE C. PAZ,Parque Patricios,Parque Patricios,Parque Patricios,4.0,CALLE,130.420522382937,"LINESTRING (-58.409714725813906 -34.64504765839248, -58.40995277926407 -34.64508712927327, -58.41110896782967 -34.645280800123565)",Q6291756,José C. Paz,Prócer,procer
21682,"CASTRO, EMILIO AV.",EMILIO CASTRO,,Mataderos,Villa Luro,,AVENIDA,108.1857445898424,"LINESTRING (-58.50024745929494 -34.64486805805896, -58.50127361362666 -34.64534950727735)",Q5402382,Emilio Castro,Prócer,procer
21686,"CHILAVERT, MARTINIANO, CORONEL",MARTINIANO CHILAVERT,Nueva Pompeya,Nueva Pompeya,Nueva Pompeya,4.0,CALLE,57.54548185909474,"LINESTRING (-58.427594009340176 -34.64497709071751, -58.428025441720095 -34.64535383901976)",Q6002386,Martiniano Chilavert,Prócer,procer
21688,"PERON, EVA AV.",EVA PERON,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,119.2549976036462,"LINESTRING (-58.46486616825418 -34.644844842007124, -58.46600255268978 -34.645367854530065)",Q40933,Eva Perón,PJ,politico
21719,"ALCORTA, AMANCIO AV.",AMANCIO ALCORTA,Parque Patricios,Parque Patricios,Parque Patricios,4.0,AVENIDA,64.06192120059443,"LINESTRING (-58.40124059774823 -34.64517300758782, -58.401840945723464 -34.64546845479397)",Q453619,Amancio Alcorta,Prócer,procer
21735,"DELLEPIANE, LUIS, TTE. GRAL.",LUIS DELLEPIANE,Flores,Flores,Flores,7.0,AVENIDA,70.00663899895541,"LINESTRING (-58.462965887922046 -34.64498766967081, -58.463231318652554 -34.64557936503284)",Q126856409,Luis Dellepiane,UCR,politico
21736,"PAZ, JOSE C.",JOSE C. PAZ,Parque Patricios,Parque Patricios,Parque Patricios,4.0,CALLE,161.0652854681288,"LINESTRING (-58.41110896782967 -34.645280800123565, -58.41261960408638 -34.6455337632255, -58.41283073607834 -34.645569062332775)",Q6291756,José C. Paz,Prócer,procer
21739,"ACOSTA, MARIANO AV.",MARIANO ACOSTA,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,141.33178739762,"LINESTRING (-58.4687601099177 -34.64471395411434, -58.46778321457064 -34.645488788958204, -58.46764594487341 -34.64559435815637)",Q3847746,Mariano Acosta,Prócer,procer
21748,"DE LA TORRE, LISANDRO",LISANDRO DE LA TORRE,Liniers,Liniers,Liniers,9.0,CALLE,123.9403887654757,"LINESTRING (-58.52054025536504 -34.644486274818384, -58.52037758232321 -34.645595373961655)",Q3543869,Lisandro de la Torre,UCR,politico
21751,"DELLEPIANE, LUIS, TTE. GRAL.",LUIS DELLEPIANE,Flores,Flores,Flores,7.0,AVENIDA,28.4872932871506,"LINESTRING (-58.46193253088967 -34.64543294775623, -58.46214845331368 -34.64561759935885)",Q126856409,Luis Dellepiane,UCR,politico
21764,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,111.1054544819656,"LINESTRING (-58.495253143176164 -34.64487785751645, -58.496035466104686 -34.64564271835891)",Q722738,Juan Bautista Alberdi,Prócer,procer
21787,"ALVAREZ, CRISOSTOMO",CRISOSTOMO ALVAREZ,Flores,Flores,Flores,7.0,CALLE,127.7240040148761,"LINESTRING (-58.45658318664274 -34.64494424536278, -58.457621255272564 -34.645712050798004)",Q6299540,Juan Crisóstomo Álvarez,Prócer,procer
21801,"CHILAVERT, MARTINIANO, CORONEL",MARTINIANO CHILAVERT,Nueva Pompeya,Nueva Pompeya,Nueva Pompeya,4.0,CALLE,62.48167113691975,"LINESTRING (-58.428025441720095 -34.64535383901976, -58.428503137382634 -34.64575552875858)",Q6002386,Martiniano Chilavert,Prócer,procer
21806,"PAZ, JOSE C.",JOSE C. PAZ,Nueva Pompeya,Nueva Pompeya,Nueva Pompeya,4.0,CALLE,31.50149289911426,"LINESTRING (-58.41421820705434 -34.645753996308144, -58.41456169831414 -34.64574723261056)",Q6291756,José C. Paz,Prócer,procer
21807,"PAZ, JOSE C.",JOSE C. PAZ,Nueva Pompeya,Nueva Pompeya,Nueva Pompeya,4.0,CALLE,129.3236477110169,"LINESTRING (-58.41283073607834 -34.645569062332775, -58.41396623393463 -34.64575889467259, -58.41421820705434 -34.645753996308144)",Q6291756,José C. Paz,Prócer,procer
21820,"ALCORTA, AMANCIO AV.",AMANCIO ALCORTA,Parque Patricios,Parque Patricios,Parque Patricios,4.0,AVENIDA,82.2531359175839,"LINESTRING (-58.40124059774823 -34.64517300758782, -58.40174663852418 -34.64578524069269)",Q453619,Amancio Alcorta,Prócer,procer
21826,"CASTRO, EMILIO AV.",EMILIO CASTRO,,Mataderos,Villa Luro,,AVENIDA,107.2757494681977,"LINESTRING (-58.50127361362666 -34.64534950727735, -58.50229789860064 -34.64581693422115)",Q5402382,Emilio Castro,Prócer,procer
21831,"NOEL, CARLOS INT.",CARLOS NOEL,Liniers,Liniers,Liniers,9.0,CALLE,122.7072786360403,"LINESTRING (-58.52530435084386 -34.644710989679936, -58.52523351021069 -34.64581554142157)",Q5751149,Carlos Noël,UCR,politico
21856,"LEGUIZAMON, MARTINIANO",MARTINIANO LEGUIZAMON,Liniers,Liniers,Liniers,9.0,CALLE,150.4995321685188,"LINESTRING (-58.51863518352482 -34.64495596070344, -58.517435593835025 -34.64588199939534)",Q6002391,Martiniano Leguizamón,Prócer,procer
21874,"PERON, EVA AV.",EVA PERON,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,126.2506810326846,"LINESTRING (-58.46600255268978 -34.645367854530065, -58.46668598100372 -34.64567805661836, -58.46698046873718 -34.645837047384674, -58.46712311631954 -34.64600222865303)",Q40933,Eva Perón,PJ,politico
21875,"ACOSTA, MARIANO AV.",MARIANO ACOSTA,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,65.91966689830458,"LINESTRING (-58.46764594487341 -34.64559435815637, -58.46735956048272 -34.645814651481416, -58.46721845552662 -34.64592740347624, -58.46712311631954 -34.64600222865303)",Q3847746,Mariano Acosta,Prócer,procer
21903,"ARAOZ DE LAMADRID, GREGORIO, GRAL.",GREGORIO ARAOZ DE LAMADRID,Barracas,Barracas,Barracas,4.0,CALLE,51.86927913959866,"LINESTRING (-58.38721842545963 -34.64597218448567, -58.387782838343036 -34.646004225693524)",Q357826,Gregorio Aráoz de La Madrid,Prócer,procer
21922,"ARAOZ DE LAMADRID, GREGORIO, GRAL.",GREGORIO ARAOZ DE LAMADRID,Barracas,Barracas,Barracas,4.0,CALLE,150.0249175466827,"LINESTRING (-58.387782838343036 -34.646004225693524, -58.38941532666219 -34.64609691654462)",Q357826,Gregorio Aráoz de La Madrid,Prócer,procer
21942,"CHILAVERT, MARTINIANO, CORONEL",MARTINIANO CHILAVERT,Nueva Pompeya,Nueva Pompeya,Nueva Pompeya,4.0,CALLE,67.53652666062344,"LINESTRING (-58.428503137382634 -34.64575552875858, -58.4290195104686 -34.64618969252403)",Q6002386,Martiniano Chilavert,Prócer,procer
21948,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,Flores,Flores,Flores,7.0,CALLE,35.5511745699097,"LINESTRING (-58.438851815445815 -34.64603339687221, -58.439101604791226 -34.64621049034896, -58.43915886415168 -34.646220994738314)",Q377623,José Hernández,Prócer,procer
21956,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,Flores,Flores,Flores,7.0,CALLE,29.95737225784067,"LINESTRING (-58.43915886415168 -34.646220994738314, -58.43947626021706 -34.646285142171074)",Q377623,José Hernández,Prócer,procer
21963,"ALCORTA, AMANCIO AV.",AMANCIO ALCORTA,Parque Patricios,Parque Patricios,Parque Patricios,4.0,AVENIDA,48.73040265588308,"LINESTRING (-58.401692960465255 -34.64612387818878, -58.401827666199715 -34.64614303082165, -58.40191422773519 -34.646161595695744, -58.40216336524529 -34.6463075670489)",Q453619,Amancio Alcorta,Prócer,procer
21964,"ALCORTA, AMANCIO AV.",AMANCIO ALCORTA,Parque Patricios,Parque Patricios,Parque Patricios,4.0,AVENIDA,69.40755368016828,"LINESTRING (-58.40174663852418 -34.64578524069269, -58.40216336524529 -34.6463075670489)",Q453619,Amancio Alcorta,Prócer,procer
21966,"CASTRO, EMILIO AV.",EMILIO CASTRO,,Mataderos,Liniers,,AVENIDA,110.2965808754205,"LINESTRING (-58.50229789860064 -34.64581693422115, -58.50333720838343 -34.64631765770947)",Q5402382,Emilio Castro,Prócer,procer
21974,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,103.1381158755815,"LINESTRING (-58.496035466104686 -34.64564271835891, -58.49678645619976 -34.64633491429271)",Q722738,Juan Bautista Alberdi,Prócer,procer
21978,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,Flores,Flores,Flores,7.0,CALLE,30.23024135651354,"LINESTRING (-58.43947626021706 -34.646285142171074, -58.43979655382252 -34.64634985272039)",Q377623,José Hernández,Prócer,procer
21989,"DE LA TORRE, LISANDRO",LISANDRO DE LA TORRE,Liniers,Liniers,Liniers,9.0,CALLE,85.76173003803784,"LINESTRING (-58.52037758232321 -34.645595373961655, -58.520265031838946 -34.646362826934656)",Q3543869,Lisandro de la Torre,UCR,politico
21996,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,Flores,Flores,Flores,7.0,CALLE,28.5665512688217,"LINESTRING (-58.43979655382252 -34.64634985272039, -58.440099209998785 -34.646411037919094)",Q377623,José Hernández,Prócer,procer
22011,"ALVAREZ, CRISOSTOMO",CRISOSTOMO ALVAREZ,Flores,Flores,Flores,7.0,CALLE,123.932878260404,"LINESTRING (-58.457621255272564 -34.645712050798004, -58.45850204803926 -34.646363502267384, -58.45863028705394 -34.646455409379605)",Q6299540,Juan Crisóstomo Álvarez,Prócer,procer
22025,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,Flores,Flores,Flores,7.0,CALLE,31.42020542238164,"LINESTRING (-58.440099209998785 -34.646411037919094, -58.44043211527975 -34.64647828442792)",Q377623,José Hernández,Prócer,procer
22043,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,Flores,Flores,Flores,7.0,CALLE,27.57559079858508,"LINESTRING (-58.44043211527975 -34.64647828442792, -58.440724291876045 -34.64653728299281)",Q377623,José Hernández,Prócer,procer
22044,"DELLEPIANE, LUIS, TTE. GRAL.",LUIS DELLEPIANE,Flores,Flores,Flores,7.0,AVENIDA,111.1675147545085,"LINESTRING (-58.46214845331368 -34.64561759935885, -58.46225769273497 -34.645735559033774, -58.46258072226172 -34.64654627203072)",Q126856409,Luis Dellepiane,UCR,politico
22049,"ACOSTA, MARIANO",MARIANO ACOSTA,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,CALLE,88.01055458407592,"LINESTRING (-58.46712311631954 -34.64600222865303, -58.46643376525681 -34.64655433254202)",Q3847746,Mariano Acosta,Prócer,procer
22062,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,Flores,Flores,Flores,7.0,CALLE,31.58126182253093,"LINESTRING (-58.440724291876045 -34.64653728299281, -58.4410589023194 -34.64660488022043)",Q377623,José Hernández,Prócer,procer
22075,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,Flores,Flores,Flores,7.0,CALLE,13.6722522280361,"LINESTRING (-58.4410589023194 -34.64660488022043, -58.44119778648402 -34.64664976497803)",Q377623,José Hernández,Prócer,procer
22078,"NOEL, CARLOS INT.",CARLOS NOEL,Liniers,Liniers,Liniers,9.0,CALLE,91.47009120995222,"LINESTRING (-58.52523351021069 -34.64581554142157, -58.525162543396284 -34.64663797815765)",Q5751149,Carlos Noël,UCR,politico
22079,"PERON, EVA AV.",EVA PERON,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,82.54192703271173,"LINESTRING (-58.46712311631954 -34.64600222865303, -58.46724748628416 -34.64624427430901, -58.46754562016968 -34.64665746872654)",Q40933,Eva Perón,PJ,politico
22093,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,Flores,Flores,Flores,7.0,CALLE,18.66387772987684,"LINESTRING (-58.44119778648402 -34.64664976497803, -58.44139529802507 -34.646690505160116)",Q377623,José Hernández,Prócer,procer
22105,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,Flores,Flores,Flores,7.0,CALLE,14.77383617492714,"LINESTRING (-58.44139529802507 -34.646690505160116, -58.44155165437526 -34.64672271649586)",Q377623,José Hernández,Prócer,procer
22117,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,Flores,Flores,Flores,7.0,CALLE,15.19258892556546,"LINESTRING (-58.44155165437526 -34.64672271649586, -58.44171244165744 -34.64675584391554)",Q377623,José Hernández,Prócer,procer
22130,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,Flores,Flores,Flores,7.0,CALLE,13.98559264625506,"LINESTRING (-58.44171244165744 -34.64675584391554, -58.4418604478632 -34.64678636322253)",Q377623,José Hernández,Prócer,procer
22132,"CASTRO, EMILIO AV.",EMILIO CASTRO,,Mataderos,Liniers,,AVENIDA,107.4512144512668,"LINESTRING (-58.50333720838343 -34.64631765770947, -58.50435640939433 -34.64679584368032)",Q5402382,Emilio Castro,Prócer,procer
22139,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,Flores,Flores,Flores,7.0,CALLE,14.66203951765111,"LINESTRING (-58.4418604478632 -34.64678636322253, -58.44201561165208 -34.64681836248405)",Q377623,José Hernández,Prócer,procer
22148,"LEGUIZAMON, MARTINIANO",MARTINIANO LEGUIZAMON,Liniers,Liniers,Liniers,9.0,CALLE,152.2025552426688,"LINESTRING (-58.517435593835025 -34.64588199939534, -58.51727598722514 -34.64600524012098, -58.51638239185199 -34.64670458144839, -58.51622584573012 -34.646821481375326)",Q6002391,Martiniano Leguizamón,Prócer,procer
22151,"CHILAVERT, MARTINIANO, CORONEL",MARTINIANO CHILAVERT,Nueva Pompeya,Nueva Pompeya,Nueva Pompeya,4.0,CALLE,101.9317509265578,"LINESTRING (-58.4290195104686 -34.64618969252403, -58.4297989357058 -34.64684491425819)",Q6002386,Martiniano Chilavert,Prócer,procer
22153,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,Flores,Flores,Flores,7.0,CALLE,15.15279639789431,"LINESTRING (-58.44201561165208 -34.64681836248405, -58.442175973258756 -34.646851418794725)",Q377623,José Hernández,Prócer,procer
22167,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,Flores,Flores,Flores,7.0,CALLE,29.32219010063147,"LINESTRING (-58.442175973258756 -34.646851418794725, -58.44248630145867 -34.64691534589363)",Q377623,José Hernández,Prócer,procer
22170,"SPIRO, SAMUEL, CAPITAN",SAMUEL SPIRO,Mataderos,Mataderos,Mataderos,9.0,PASAJE,105.5620365735919,"LINESTRING (-58.50180454004556 -34.6462203336099, -58.50258115193006 -34.64692283787466)",Q2089709,Samuel Spiro,Prócer,procer
22172,"ALVAREZ, CRISOSTOMO",CRISOSTOMO ALVAREZ,Flores,Flores,Flores,7.0,CALLE,80.25969582242197,"LINESTRING (-58.45863028705394 -34.646455409379605, -58.45929159585647 -34.646929450715525)",Q6299540,Juan Crisóstomo Álvarez,Prócer,procer
22181,"ACOSTA, MARIANO",MARIANO ACOSTA,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,CALLE,63.09147481645189,"LINESTRING (-58.46643376525681 -34.64655433254202, -58.46632154395389 -34.64664398396669, -58.465936649341856 -34.646947586823465)",Q3847746,Mariano Acosta,Prócer,procer
22193,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,Flores,Flores,Flores,7.0,CALLE,29.38850254463624,"LINESTRING (-58.44248630145867 -34.64691534589363, -58.44279731178491 -34.64697948358615)",Q377623,José Hernández,Prócer,procer
22195,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,SALVIGNY (NO OFICIAL) - JOSE HERNANDEZ,Flores,Flores,Flores,7.0,CALLE,13.9363307023046,"LINESTRING (-58.44279731178491 -34.64697948358615, -58.44294480754432 -34.647009860644076)",Q377623,José Hernández,Prócer,procer
22205,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,104.277433809305,"LINESTRING (-58.49678645619976 -34.64633491429271, -58.497545812753394 -34.647034708862165)",Q722738,Juan Bautista Alberdi,Prócer,procer
22230,"CHILAVERT, MARTINIANO, CORONEL",MARTINIANO CHILAVERT,Nueva Pompeya,Nueva Pompeya,Nueva Pompeya,4.0,CALLE,49.11835393705883,"LINESTRING (-58.4297989357058 -34.64684491425819, -58.42997305160176 -34.64699130112981, -58.43017417134005 -34.64716093470381)",Q6002386,Martiniano Chilavert,Prócer,procer
22243,"PERON, EVA AV.",EVA PERON,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,73.16019659890095,"LINESTRING (-58.46754562016968 -34.64665746872654, -58.4679452128193 -34.6472283036876)",Q40933,Eva Perón,PJ,politico
22251,"LEGUIZAMON, MARTINIANO",MARTINIANO LEGUIZAMON,Liniers,Liniers,Liniers,9.0,CALLE,73.13096136414764,"LINESTRING (-58.51622584573012 -34.646821481375326, -58.51563415208723 -34.64726357110413)",Q6002391,Martiniano Leguizamón,Prócer,procer
22258,"CASTRO, EMILIO AV.",EMILIO CASTRO,,Mataderos,Liniers,,AVENIDA,108.0840096175136,"LINESTRING (-58.50435640939433 -34.64679584368032, -58.505381673611396 -34.647276765498546)",Q5402382,Emilio Castro,Prócer,procer
22271,"ALVAREZ, CRISOSTOMO",CRISOSTOMO ALVAREZ,Flores,Flores,Flores,7.0,CALLE,70.7179374116322,"LINESTRING (-58.45929159585647 -34.646929450715525, -58.45987434799609 -34.647347077359754)",Q6299540,Juan Crisóstomo Álvarez,Prócer,procer
22273,"ACOSTA, MARIANO",MARIANO ACOSTA,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,CALLE,64.5353362886976,"LINESTRING (-58.465936649341856 -34.646947586823465, -58.46542751390533 -34.64734929003296)",Q3847746,Mariano Acosta,Prócer,procer
22280,"CHILAVERT, MARTINIANO, CORONEL",MARTINIANO CHILAVERT,Nueva Pompeya,Nueva Pompeya,Nueva Pompeya,4.0,CALLE,30.34076686215342,"LINESTRING (-58.43017417134005 -34.64716093470381, -58.43040578801648 -34.64735628059478)",Q6002386,Martiniano Chilavert,Prócer,procer
22287,"DE LA TORRE, LISANDRO",LISANDRO DE LA TORRE,Liniers,Liniers,Liniers,9.0,CALLE,111.48256856879,"LINESTRING (-58.520265031838946 -34.646362826934656, -58.520118636379 -34.64736043807238)",Q3543869,Lisandro de la Torre,UCR,politico
22301,"CHILAVERT, MARTINIANO, CORONEL",MARTINIANO CHILAVERT,Nueva Pompeya,Nueva Pompeya,Nueva Pompeya,4.0,CALLE,10.88884546487466,"LINESTRING (-58.43040578801648 -34.64735628059478, -58.43048892837164 -34.64742637395366)",Q6002386,Martiniano Chilavert,Prócer,procer
22343,"DELLEPIANE, LUIS, TTE. GRAL.",LUIS DELLEPIANE,Flores,Flores,Flores,7.0,AVENIDA,129.3726280717058,"LINESTRING (-58.46258072226172 -34.64654627203072, -58.462922505707866 -34.647191137766576, -58.463226374736884 -34.64745980238163, -58.4632335325699 -34.64755402846494)",Q126856409,Luis Dellepiane,UCR,politico
22344,"PERON, EVA AV.",EVA PERON,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,43.8730586561428,"LINESTRING (-58.4679452128193 -34.6472283036876, -58.46818485172901 -34.64757062091453)",Q40933,Eva Perón,PJ,politico
22345,"ALCORTA, AMANCIO AV.",AMANCIO ALCORTA,,Barracas,Nueva Pompeya,,AVENIDA,164.4520482298739,"LINESTRING (-58.40216336524529 -34.6463075670489, -58.402341553598134 -34.646526672021, -58.40312953399126 -34.64755643738614)",Q453619,Amancio Alcorta,Prócer,procer
22358,"SPIRO, SAMUEL, CAPITAN",SAMUEL SPIRO,Mataderos,Mataderos,Mataderos,9.0,PASAJE,102.9112174029811,"LINESTRING (-58.50258115193006 -34.64692283787466, -58.50269572672852 -34.64702646368622, -58.50333314362599 -34.647611542270596)",Q2089709,Samuel Spiro,Prócer,procer
22382,"CHILAVERT, MARTINIANO, CORONEL",MARTINIANO CHILAVERT,Nueva Pompeya,Nueva Pompeya,Nueva Pompeya,4.0,CALLE,44.69354335006085,"LINESTRING (-58.43048892837164 -34.64742637395366, -58.43083009486549 -34.647714143528745)",Q6002386,Martiniano Chilavert,Prócer,procer
22385,"LEGUIZAMON, MARTINIANO",MARTINIANO LEGUIZAMON,Liniers,Liniers,Liniers,9.0,CALLE,73.87773959998991,"LINESTRING (-58.51563415208723 -34.64726357110413, -58.5150364048099 -34.64771016757743)",Q6002391,Martiniano Leguizamón,Prócer,procer
22386,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,102.9279035008782,"LINESTRING (-58.497545812753394 -34.647034708862165, -58.498295293519604 -34.64772548729976)",Q722738,Juan Bautista Alberdi,Prócer,procer
22395,"DE LA TORRE, LISANDRO",LISANDRO DE LA TORRE,Liniers,Liniers,Liniers,9.0,CALLE,64.62715997918332,"LINESTRING (-58.520118636379 -34.64736043807238, -58.51973094211069 -34.64764921182297, -58.51959321938763 -34.64774878326728)",Q3543869,Lisandro de la Torre,UCR,politico
22402,"ACOSTA, MARIANO",MARIANO ACOSTA,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,CALLE,71.11669013821056,"LINESTRING (-58.46542751390533 -34.64734929003296, -58.464866394097626 -34.64779190757595)",Q3847746,Mariano Acosta,Prócer,procer
22407,"CASTRO, EMILIO AV.",EMILIO CASTRO,,Mataderos,Liniers,,AVENIDA,81.30837197729271,"LINESTRING (-58.505381673611396 -34.647276765498546, -58.50615294635799 -34.647638558483465)",Q5402382,Emilio Castro,Prócer,procer
22433,"CASTRO, EMILIO AV.",EMILIO CASTRO,,Mataderos,Liniers,,AVENIDA,20.58012400035712,"LINESTRING (-58.50650275294944 -34.64780264508688, -58.506697939686134 -34.64789426661339)",Q5402382,Emilio Castro,Prócer,procer
22446,"PERON, EVA AV.",EVA PERON,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,44.74809320449607,"LINESTRING (-58.46818485172901 -34.64757062091453, -58.46842926499416 -34.647919768488535)",Q40933,Eva Perón,PJ,politico
22449,"ALVAREZ, CRISOSTOMO",CRISOSTOMO ALVAREZ,Flores,Flores,Flores,7.0,CALLE,102.216606510537,"LINESTRING (-58.45987434799609 -34.647347077359754, -58.46058159999612 -34.647854000488664, -58.4607112919312 -34.647955623806574)",Q6299540,Juan Crisóstomo Álvarez,Prócer,procer
22465,"ALCORTA, AMANCIO AV.",AMANCIO ALCORTA,,Barracas,Nueva Pompeya,,AVENIDA,60.72401154457787,"LINESTRING (-58.40312953399126 -34.64755643738614, -58.40348351852128 -34.64801907978252)",Q453619,Amancio Alcorta,Prócer,procer
22472,"CHILAVERT, MARTINIANO, CORONEL",MARTINIANO CHILAVERT,Nueva Pompeya,Nueva Pompeya,Nueva Pompeya,4.0,CALLE,51.25113434488355,"LINESTRING (-58.43083009486549 -34.647714143528745, -58.43122135314521 -34.64804410874196)",Q6002386,Martiniano Chilavert,Prócer,procer
22481,"MEANA, BENITO, CNEL.",BENITO MEANA,Barracas,Barracas,Barracas,4.0,CALLE,171.7003802007175,"LINESTRING (-58.38610430369395 -34.64659367213283, -58.385580139835746 -34.6480795474006)",Q5725889,Benito Meana,Prócer,procer
22522,"SPIRO, SAMUEL, CAPITAN",SAMUEL SPIRO,Mataderos,Mataderos,Mataderos,9.0,PASAJE,103.7243767675163,"LINESTRING (-58.50333314362599 -34.647611542270596, -58.504090178388054 -34.64830636706611)",Q2089709,Samuel Spiro,Prócer,procer
22539,"CHILAVERT, MARTINIANO, CORONEL",MARTINIANO CHILAVERT,Nueva Pompeya,Nueva Pompeya,Nueva Pompeya,4.0,CALLE,47.07504462388042,"LINESTRING (-58.43122135314521 -34.64804410874196, -58.43147086390958 -34.648254527824996, -58.43158041372784 -34.648347444393345)",Q6002386,Martiniano Chilavert,Prócer,procer
22543,"CASTRO, EMILIO AV.",EMILIO CASTRO,,Mataderos,Liniers,,AVENIDA,102.8919706663613,"LINESTRING (-58.506697939686134 -34.64789426661339, -58.507673964871714 -34.64835208781079)",Q5402382,Emilio Castro,Prócer,procer
22545,"ALVAREZ, CRISOSTOMO",CRISOSTOMO ALVAREZ,Flores,Flores,Flores,7.0,CALLE,64.24007120316438,"LINESTRING (-58.4607112919312 -34.647955623806574, -58.46083501935404 -34.64805259894162, -58.46120049333931 -34.64837000256006)",Q6299540,Juan Crisóstomo Álvarez,Prócer,procer
22547,"PERON, EVA AV.",EVA PERON,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,59.59663045303174,"LINESTRING (-58.46842926499416 -34.647919768488535, -58.46875481164368 -34.64838475789863)",Q40933,Eva Perón,PJ,politico
22561,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,102.6456808739425,"LINESTRING (-58.498295293519604 -34.64772548729976, -58.49904274076348 -34.648414360221665)",Q722738,Juan Bautista Alberdi,Prócer,procer
22595,"LEGUIZAMON, MARTINIANO",MARTINIANO LEGUIZAMON,Liniers,Liniers,Liniers,9.0,CALLE,146.699180184203,"LINESTRING (-58.5150364048099 -34.64771016757743, -58.51384940856505 -34.648596939623474)",Q6002391,Martiniano Leguizamón,Prócer,procer
