id,nomoficial,nombre_norm,barrio,barrio_par,barrio_imp,comuna,tipo_c,long,geometry,wikidata_id,figura_nombre,partido_madre,tipo_figura,fuente_match
145,ARGELIA,ARGELIA,Saavedra,Saavedra,Saavedra,12.0,PASAJE,99.25579093659441,"LINESTRING (-58.478107001127505 -34.54148392066624, -58.47911019745301 -34.541817676542124)",,,,,
146,CONESA,CONESA,Saavedra,Saavedra,Saavedra,12.0,CALLE,48.90956769737158,"LINESTRING (-58.47911019745301 -34.541817676542124, -58.47931045731258 -34.54140911904443)",,,,,
147,BESARES,BESARES,Nuñez,Nuñez,Nuñez,13.0,CALLE,90.68681819327738,"LINESTRING (-58.46336529040063 -34.54137062760331, -58.46416884015568 -34.54184616240248)",,,,,
148,11 DE SEPTIEMBRE DE 1888,11 DE SEPTIEMBRE DE 1888,Nuñez,Nuñez,Nuñez,13.0,CALLE,45.89909240895707,"LINESTRING (-58.46416884015568 -34.54184616240248, -58.46442985370874 -34.54149326406158)",,,,,
150,"PISSARRO, VICTOR",VICTOR PISSARRO,Nuñez,Nuñez,Nuñez,13.0,CALLE,103.5720073296946,"LINESTRING (-58.46612005249562 -34.54185768251713, -58.46647703612894 -34.54097201762355)",,,,,
151,PICO,PICO,Saavedra,Saavedra,Saavedra,12.0,CALLE,99.45241185961189,"LINESTRING (-58.47690226706739 -34.54156399239275, -58.47790996933878 -34.54189318004306)",,,,,
153,RAMALLO,RAMALLO,Nuñez,Nuñez,Nuñez,13.0,CALLE,99.65991241681566,"LINESTRING (-58.469588070114426 -34.541476064710444, -58.47051456400996 -34.5419443351284)",,,,,
154,CUBA,CUBA,Nuñez,Nuñez,Nuñez,13.0,CALLE,95.4620192953852,"LINESTRING (-58.47051456400996 -34.5419443351284, -58.47105653293562 -34.54120991721867)",,,,,
155,IRLANDA,IRLANDA,Nuñez,Nuñez,Nuñez,13.0,PASAJE,101.2179748306026,"LINESTRING (-58.46442985370874 -34.54149326406158, -58.46537095723988 -34.54196868622287)",,,,,
156,3 DE FEBRERO,3 DE FEBRERO,Nuñez,Nuñez,Nuñez,13.0,CALLE,46.32498275866732,"LINESTRING (-58.46537095723988 -34.54196868622287, -58.46563417874231 -34.54161240491072)",,,,,
157,"MALHARRO, MARTIN A.",MARTIN A. MALHARRO,Saavedra,Saavedra,Saavedra,12.0,PASAJE,86.16026382871806,"LINESTRING (-58.47582613236172 -34.541695378429274, -58.476698847552214 -34.54198120846842)",,,,,
158,VIDAL,VIDAL,Saavedra,Saavedra,Saavedra,12.0,CALLE,49.90876501922043,"LINESTRING (-58.476698847552214 -34.54198120846842, -58.47690226706739 -34.54156399239275)",,,,,
159,VEDIA,VEDIA,Saavedra,Saavedra,Saavedra,12.0,CALLE,99.71275807299753,"LINESTRING (-58.48030642300127 -34.541739978647904, -58.48065656301781 -34.54182077648565, -58.48132213741996 -34.54205385493935)",,,,,
162,GRECIA,GRECIA,Nuñez,Nuñez,Nuñez,13.0,CALLE,100.9313214484008,"LINESTRING (-58.466573333006046 -34.54208718401463, -58.46714631372778 -34.54131066890125)",,,,,
163,DEHEZA,DEHEZA,Saavedra,Saavedra,Saavedra,12.0,CALLE,98.83500376676041,"LINESTRING (-58.47462360574575 -34.54177500490103, -58.475622706337205 -34.54210702918478)",,,,,
164,MOLDES,MOLDES,Saavedra,Saavedra,Saavedra,12.0,CALLE,49.33697729196432,"LINESTRING (-58.475622706337205 -34.54210702918478, -58.47582613236172 -34.541695378429274)",,,,,
165,DEL LIBERTADOR AV.,DEL LIBERTADOR,Nuñez,Nuñez,Nuñez,13.0,AVENIDA,79.16699127668589,"LINESTRING (-58.46260281310515 -34.54211328288775, -58.46318234066247 -34.54158479247798)",,,,,
166,PICO,PICO,Saavedra,Saavedra,Saavedra,12.0,CALLE,98.95886195793594,"LINESTRING (-58.47790996933878 -34.54189318004306, -58.47859740728659 -34.542117819812034, -58.47891189234745 -34.54222236009779)",,,,,
167,CONESA,CONESA,Saavedra,Saavedra,Saavedra,12.0,CALLE,48.44384849335036,"LINESTRING (-58.47891189234745 -34.54222236009779, -58.47911019745301 -34.541817676542124)",,,,,
168,11 DE SEPTIEMBRE DE 1888,11 DE SEPTIEMBRE DE 1888,Nuñez,Nuñez,Nuñez,13.0,CALLE,50.39845384126372,"LINESTRING (-58.4638822078009 -34.54223363862168, -58.46416884015568 -34.54184616240248)",,,,,
169,CORREA,CORREA,Nuñez,Nuñez,Nuñez,13.0,CALLE,100.7262040580461,"LINESTRING (-58.46807594118587 -34.54178191555684, -58.468866171064654 -34.542182525958026, -58.46901162184265 -34.54225618306034)",,,,,
170,ARCOS,ARCOS,Nuñez,Nuñez,Nuñez,13.0,CALLE,101.438327015395,"LINESTRING (-58.46901162184265 -34.54225618306034, -58.469588070114426 -34.541476064710444)",,,,,
171,ARIAS,ARIAS,Nuñez,Nuñez,Nuñez,13.0,CALLE,131.4691104833483,"LINESTRING (-58.471993415726814 -34.54168571117723, -58.47323636284018 -34.54227443396743)",,,,,
172,CABILDO AV.,CABILDO,,Saavedra,Nuñez,,AVENIDA,96.73457878188374,"LINESTRING (-58.47323636284018 -34.54227443396743, -58.47378664913973 -34.54153077772116)",,,,,
173,BESARES,BESARES,Nuñez,Nuñez,Nuñez,13.0,CALLE,101.2438902656808,"LINESTRING (-58.46416884015568 -34.54184616240248, -58.465109861081075 -34.54232214994328)",,,,,
174,3 DE FEBRERO,3 DE FEBRERO,Nuñez,Nuñez,Nuñez,13.0,CALLE,45.95648589153188,"LINESTRING (-58.465109861081075 -34.54232214994328, -58.46537095723988 -34.54196868622287)",,,,,
175,DEHEZA,DEHEZA,Saavedra,Saavedra,Saavedra,12.0,CALLE,86.38176122102647,"LINESTRING (-58.475622706337205 -34.54210702918478, -58.47589514327009 -34.54219756704041, -58.47649653199637 -34.54239595920707)",,,,,
176,VIDAL,VIDAL,Saavedra,Saavedra,Saavedra,12.0,CALLE,49.61718995315913,"LINESTRING (-58.47649653199637 -34.54239595920707, -58.476698847552214 -34.54198120846842)",,,,,
177,RAMALLO,RAMALLO,Nuñez,Nuñez,Nuñez,13.0,CALLE,100.8135464745062,"LINESTRING (-58.47051456400996 -34.5419443351284, -58.4714517921657 -34.54241802043502)",,,,,
178,VUELTA DE OBLIGADO,VUELTA DE OBLIGADO,Nuñez,Nuñez,Nuñez,13.0,CALLE,95.24580065147003,"LINESTRING (-58.4714517921657 -34.54241802043502, -58.471567435699775 -34.5422610368969, -58.471993415726814 -34.54168571117723)",,,,,
179,PADRE CANAVERY,PADRE CANAVERY,Nuñez,Nuñez,Nuñez,13.0,CALLE,182.015539305773,"LINESTRING (-58.45531210404034 -34.54080172297343, -58.45523850091066 -34.54244133687112)",,,,,
180,"RIVADAVIA MARTIN, COMODORO",RIVADAVIA MARTIN,Nuñez,Nuñez,Nuñez,13.0,CALLE,108.1700135829597,"LINESTRING (-58.46318234066247 -34.54158479247798, -58.46372050785399 -34.54245223631177)",,,,,
181,11 DE SEPTIEMBRE DE 1888,11 DE SEPTIEMBRE DE 1888,Nuñez,Nuñez,Nuñez,13.0,CALLE,28.43236560081968,"LINESTRING (-58.46372050785399 -34.54245223631177, -58.4638822078009 -34.54223363862168)",,,,,
182,PICO,PICO,Saavedra,Saavedra,Saavedra,12.0,CALLE,98.85532758363178,"LINESTRING (-58.47891189234745 -34.54222236009779, -58.47991118553947 -34.54255449009115)",,,,,
183,ZAPIOLA,ZAPIOLA,Saavedra,Saavedra,Saavedra,12.0,CALLE,97.36974878305593,"LINESTRING (-58.47991118553947 -34.54255449009115, -58.48030642300127 -34.541739978647904)",,,,,
185,O'HIGGINS,O'HIGGINS,Nuñez,Nuñez,Nuñez,13.0,CALLE,100.924598859588,"LINESTRING (-58.46750032750769 -34.542557026576354, -58.46807594118587 -34.54178191555684)",,,,,
186,BESARES,BESARES,Nuñez,Nuñez,Nuñez,13.0,CALLE,43.36756316080583,"LINESTRING (-58.465109861081075 -34.54232214994328, -58.46551345123539 -34.54252535332633)",,,,,
187,ARIAS,ARIAS,Saavedra,Saavedra,Saavedra,12.0,CALLE,68.69484490419855,"LINESTRING (-58.47323636284018 -34.54227443396743, -58.47392968007291 -34.54250747414979)",,,,,
189,VEDIA,VEDIA,Saavedra,Saavedra,Saavedra,12.0,CALLE,153.1555783770811,"LINESTRING (-58.48132213741996 -34.54205385493935, -58.48144103901007 -34.54209545809568, -58.48231097025698 -34.54238653024034, -58.48284472319408 -34.54261504324401)",,,,,
190,VILELA,VILELA,Nuñez,Nuñez,Nuñez,13.0,CALLE,107.1420252409383,"LINESTRING (-58.46260281310515 -34.54211328288775, -58.463426636837085 -34.54253576018748, -58.46359523236656 -34.54262160711424)",,,,,
191,11 DE SEPTIEMBRE DE 1888,11 DE SEPTIEMBRE DE 1888,Nuñez,Nuñez,Nuñez,13.0,CALLE,22.02904604105208,"LINESTRING (-58.46359523236656 -34.54262160711424, -58.46372050785399 -34.54245223631177)",,,,,
195,DEL LIBERTADOR AV.,DEL LIBERTADOR,Nuñez,Nuñez,Nuñez,13.0,AVENIDA,85.38638661545033,"LINESTRING (-58.46198400057933 -34.54268794006678, -58.46260281310515 -34.54211328288775)",,,,,
196,RIO PIEDRAS,RIO PIEDRAS,Nuñez,Nuñez,Nuñez,13.0,PASAJE,101.195013334293,"LINESTRING (-58.4638822078009 -34.54223363862168, -58.46482442289871 -34.54270716347561)",,,,,
197,3 DE FEBRERO,3 DE FEBRERO,Nuñez,Nuñez,Nuñez,13.0,CALLE,50.10816241740591,"LINESTRING (-58.46482442289871 -34.54270716347561, -58.465109861081075 -34.54232214994328)",,,,,
198,CORREA,CORREA,Nuñez,Nuñez,Nuñez,13.0,CALLE,99.72771584769609,"LINESTRING (-58.46901162184265 -34.54225618306034, -58.469938206345496 -34.54272551415089)",,,,,
199,CUBA,CUBA,Nuñez,Nuñez,Nuñez,13.0,CALLE,101.534250992798,"LINESTRING (-58.469938206345496 -34.54272551415089, -58.47003896120431 -34.542588815073906, -58.47051456400996 -34.5419443351284)",,,,,
200,DEHEZA,DEHEZA,Saavedra,Saavedra,Saavedra,12.0,CALLE,99.88237526989533,"LINESTRING (-58.47649653199637 -34.54239595920707, -58.47750722215006 -34.54272944569372)",,,,,
202,VILELA,VILELA,Nuñez,Nuñez,Nuñez,13.0,CALLE,31.64340651103844,"LINESTRING (-58.46359523236656 -34.54262160711424, -58.463888849839016 -34.542771046406635)",,,,,
203,"RIVADAVIA MARTIN, COMODORO",RIVADAVIA MARTIN,Nuñez,Nuñez,Nuñez,13.0,CALLE,38.59581614413614,"LINESTRING (-58.46372050785399 -34.54245223631177, -58.463888849839016 -34.542771046406635)",,,,,
204,BESARES,BESARES,Nuñez,Nuñez,Nuñez,13.0,CALLE,26.08584858867609,"LINESTRING (-58.46580697410316 -34.542674470383716, -58.4660496160823 -34.54279686258615)",,,,,
205,GRECIA,GRECIA,Nuñez,Nuñez,Nuñez,13.0,CALLE,92.24628851034743,"LINESTRING (-58.4660496160823 -34.54279686258615, -58.466573333006046 -34.54208718401463)",,,,,
206,VILELA,VILELA,Nuñez,Nuñez,Nuñez,13.0,CALLE,35.26887719121009,"LINESTRING (-58.46420892153846 -34.54293209961502, -58.46453523750789 -34.543099923026304)",,,,,
208,PICO,PICO,Saavedra,Saavedra,Saavedra,12.0,CALLE,99.2615113558883,"LINESTRING (-58.47991118553947 -34.54255449009115, -58.480327127395064 -34.542692746117964, -58.480915252629686 -34.54288661119905)",,,,,
210,"SANCHEZ, MIGUEL B. AV.",MIGUEL B. SANCHEZ,Nuñez,Nuñez,Nuñez,13.0,AVENIDA,488.8512658892643,"LINESTRING (-58.45523850091066 -34.54244133687112, -58.45612637330541 -34.5428931641145, -58.45702217004662 -34.54334759097555, -58.4579713371436 -34.54382912692111, -58.458864430562784 -34.54428213159501, -58.45979634372142 -34.54471963748383)",,,,,
211,ARIAS,ARIAS,Saavedra,Saavedra,Saavedra,12.0,CALLE,94.85987879335542,"LINESTRING (-58.4742214204805 -34.54259963967382, -58.47518120796534 -34.54291652981063)",,,,,
213,RAMALLO,RAMALLO,Nuñez,Nuñez,Nuñez,13.0,CALLE,131.4322184151389,"LINESTRING (-58.4714517921657 -34.54241802043502, -58.47269227858682 -34.54300963625187)",,,,,
214,CABILDO AV.,CABILDO,,Saavedra,Nuñez,,AVENIDA,95.63724037890401,"LINESTRING (-58.47269227858682 -34.54300963625187, -58.47323636284018 -34.54227443396743)",,,,,
216,ARCOS,ARCOS,Nuñez,Nuñez,Nuñez,13.0,CALLE,100.9265065562257,"LINESTRING (-58.46843805619834 -34.543032354707826, -58.46901162184265 -34.54225618306034)",,,,,
217,GRECIA,GRECIA,Nuñez,Nuñez,Nuñez,13.0,CALLE,44.46547018675983,"LINESTRING (-58.46564817645182 -34.54305314496738, -58.46580697410316 -34.542674470383716)",,,,,
218,VEDIA,VEDIA,Saavedra,Saavedra,Saavedra,12.0,CALLE,102.3145299694983,"LINESTRING (-58.48284472319408 -34.54261504324401, -58.48299146108811 -34.54267790856505, -58.483717325024564 -34.542996177583895, -58.48382567950231 -34.54305235800245)",,,,,
219,DEHEZA,DEHEZA,Saavedra,Saavedra,Saavedra,12.0,CALLE,98.36226620767567,"LINESTRING (-58.47750722215006 -34.54272944569372, -58.4777664707919 -34.54281498077344, -58.47850311066554 -34.543056657877734)",,,,,
220,CONESA,CONESA,Saavedra,Saavedra,Saavedra,12.0,CALLE,99.8704424859621,"LINESTRING (-58.47850311066554 -34.543056657877734, -58.47891189234745 -34.54222236009779)",,,,,
222,3 DE FEBRERO,3 DE FEBRERO,Nuñez,Nuñez,Nuñez,13.0,CALLE,51.02066936550104,"LINESTRING (-58.46453523750789 -34.543099923026304, -58.46482442289871 -34.54270716347561)",,,,,
223,CORREA,CORREA,Nuñez,Nuñez,Nuñez,13.0,CALLE,100.892091716628,"LINESTRING (-58.469938206345496 -34.54272551415089, -58.47087561030962 -34.543200330597514)",,,,,
224,VUELTA DE OBLIGADO,VUELTA DE OBLIGADO,Nuñez,Nuñez,Nuñez,13.0,CALLE,101.6328196917946,"LINESTRING (-58.47087561030962 -34.543200330597514, -58.4714517921657 -34.54241802043502)",,,,,
225,ARIAS,ARIAS,Saavedra,Saavedra,Saavedra,12.0,CALLE,90.52360976067158,"LINESTRING (-58.47518120796534 -34.54291652981063, -58.47609717047496 -34.543218839159195)",,,,,
226,VIDAL,VIDAL,Saavedra,Saavedra,Saavedra,12.0,CALLE,98.37236145421241,"LINESTRING (-58.47609717047496 -34.543218839159195, -58.47630051030381 -34.542797821266774, -58.47649653199637 -34.54239595920707)",,,,,
227,BESARES,BESARES,Nuñez,Nuñez,Nuñez,13.0,CALLE,99.53330672985446,"LINESTRING (-58.4660496160823 -34.54279686258615, -58.46697542388972 -34.54326389213259)",,,,,
228,O'HIGGINS,O'HIGGINS,Nuñez,Nuñez,Nuñez,13.0,CALLE,92.03695100836626,"LINESTRING (-58.46697542388972 -34.54326389213259, -58.46750032750769 -34.542557026576354)",,,,,
229,PAROISSIEN,PAROISSIEN,Nuñez,Nuñez,Nuñez,13.0,CALLE,122.3056199464131,"LINESTRING (-58.46198400057933 -34.54268794006678, -58.463118380879095 -34.54326620088729)",,,,,
230,11 DE SEPTIEMBRE DE 1888,11 DE SEPTIEMBRE DE 1888,Nuñez,Nuñez,Nuñez,13.0,CALLE,83.84200067260807,"LINESTRING (-58.463118380879095 -34.54326620088729, -58.46359523236656 -34.54262160711424)",,,,,
231,DEL LIBERTADOR AV.,DEL LIBERTADOR,Nuñez,Nuñez,Nuñez,13.0,AVENIDA,95.05340422338651,"LINESTRING (-58.46129513504072 -34.54332766496807, -58.46198400057933 -34.54268794006678)",,,,,
232,PICO,PICO,Saavedra,Saavedra,Saavedra,12.0,CALLE,136.2876497802545,"LINESTRING (-58.480915252629686 -34.54288661119905, -58.4822966330383 -34.54333683787153)",,,,,
233,PINTO,PINTO,Saavedra,Saavedra,Saavedra,12.0,CALLE,94.56703479168576,"LINESTRING (-58.4822966330383 -34.54333683787153, -58.48284472319408 -34.54261504324401)",,,,,
236,DEHEZA,DEHEZA,Saavedra,Saavedra,Saavedra,12.0,CALLE,99.18636435405156,"LINESTRING (-58.47850311066554 -34.543056657877734, -58.479507518135144 -34.543386255216404)",,,,,
237,ZAPIOLA,ZAPIOLA,Saavedra,Saavedra,Saavedra,12.0,CALLE,99.434167276558,"LINESTRING (-58.479507518135144 -34.543386255216404, -58.47991118553947 -34.54255449009115)",,,,,
238,RAMALLO,RAMALLO,Saavedra,Saavedra,Saavedra,12.0,CALLE,83.87251569924167,"LINESTRING (-58.47269227858682 -34.54300963625187, -58.47353869528939 -34.54329435259977)",,,,,
240,"RIVADAVIA MARTIN, COMODORO",RIVADAVIA MARTIN,Nuñez,Nuñez,Nuñez,13.0,CALLE,86.50992202778394,"LINESTRING (-58.463888849839016 -34.542771046406635, -58.464203409381994 -34.54336648186729, -58.464245879174186 -34.54349162550385)",,,,,
241,3 DE FEBRERO,3 DE FEBRERO,Nuñez,Nuñez,Nuñez,13.0,CALLE,27.10893132015237,"LINESTRING (-58.464378943527244 -34.543307262166515, -58.46453523750789 -34.543099923026304)",,,,,
243,CUBA,CUBA,Nuñez,Nuñez,Nuñez,13.0,CALLE,100.9535886998757,"LINESTRING (-58.469365752538 -34.543502535126414, -58.469938206345496 -34.54272551415089)",,,,,
244,MANZANARES,MANZANARES,Nuñez,Nuñez,Nuñez,13.0,CALLE,38.50177948822607,"LINESTRING (-58.46129513504072 -34.54332766496807, -58.46165275077676 -34.543509012855395)",,,,,
245,VEDIA,VEDIA,Saavedra,Saavedra,Saavedra,12.0,CALLE,99.79315796335155,"LINESTRING (-58.48382567950231 -34.54305235800245, -58.48474665599575 -34.543530310208354)",,,,,
246,ARIAS,ARIAS,Saavedra,Saavedra,Saavedra,12.0,CALLE,99.39345837753561,"LINESTRING (-58.47609717047496 -34.543218839159195, -58.47710284741855 -34.54355085056177)",,,,,
248,VILELA,VILELA,Nuñez,Nuñez,Nuñez,13.0,CALLE,67.77868743574997,"LINESTRING (-58.46453523750789 -34.543099923026304, -58.465163322799796 -34.543421133926365)",,,,,
249,GRECIA,GRECIA,Nuñez,Nuñez,Nuñez,13.0,CALLE,59.5200940901522,"LINESTRING (-58.46544427398479 -34.54356245717235, -58.46564817645182 -34.54305314496738)",,,,,
250,CERRILLOS,CERRILLOS,Nuñez,Nuñez,Nuñez,13.0,PASAJE,115.988843964284,"LINESTRING (-58.46564817645182 -34.54305314496738, -58.466724883067165 -34.54360031623555)",,,,,
251,O'HIGGINS,O'HIGGINS,Nuñez,Nuñez,Nuñez,13.0,CALLE,43.83843805437087,"LINESTRING (-58.466724883067165 -34.54360031623555, -58.46685577049368 -34.54342502644637, -58.46697542388972 -34.54326389213259)",,,,,
252,DEHEZA,DEHEZA,Saavedra,Saavedra,Saavedra,12.0,CALLE,99.03260250005694,"LINESTRING (-58.479507518135144 -34.543386255216404, -58.48051040147271 -34.54371528109505)",,,,,
254,RAMALLO,RAMALLO,Saavedra,Saavedra,Saavedra,12.0,CALLE,96.25918494578511,"LINESTRING (-58.47383471273424 -34.543392299050225, -58.47480676448967 -34.54371778279182)",,,,,
255,MOLDES,MOLDES,Saavedra,Saavedra,Saavedra,12.0,CALLE,95.30127045562458,"LINESTRING (-58.47480676448967 -34.54371778279182, -58.47518120796534 -34.54291652981063)",,,,,
256,BESARES,BESARES,Nuñez,Nuñez,Nuñez,13.0,CALLE,101.1480259206523,"LINESTRING (-58.46697542388972 -34.54326389213259, -58.4677787692682 -34.54366908665545, -58.46791613625085 -34.54373866073232)",,,,,
257,ARCOS,ARCOS,Nuñez,Nuñez,Nuñez,13.0,CALLE,91.84075744604847,"LINESTRING (-58.46791613625085 -34.54373866073232, -58.46843805619834 -34.543032354707826)",,,,,
258,PAROISSIEN,PAROISSIEN,Nuñez,Nuñez,Nuñez,13.0,CALLE,101.3555650958226,"LINESTRING (-58.463118380879095 -34.54326620088729, -58.463928771552375 -34.54367930826864, -58.464058645867205 -34.54374515423622)",,,,,
259,3 DE FEBRERO,3 DE FEBRERO,Nuñez,Nuñez,Nuñez,13.0,CALLE,32.96097360499056,"LINESTRING (-58.464058645867205 -34.54374515423622, -58.464245879174186 -34.54349162550385)",,,,,
260,CORREA,CORREA,Nuñez,Nuñez,Nuñez,13.0,CALLE,131.1695368018376,"LINESTRING (-58.47087561030962 -34.543200330597514, -58.47209431947223 -34.54381765862403)",,,,,
261,CABILDO AV.,CABILDO,,Saavedra,Nuñez,,AVENIDA,105.1088935940409,"LINESTRING (-58.47209431947223 -34.54381765862403, -58.47269227858682 -34.54300963625187)",,,,,
262,PICO,PICO,Saavedra,Saavedra,Saavedra,12.0,CALLE,102.0085544290238,"LINESTRING (-58.4822966330383 -34.54333683787153, -58.48323760684481 -34.54382599578549)",,,,,
263,"FREIRE, RAMON, CAP. GRAL.",RAMON FREIRE,Saavedra,Saavedra,Saavedra,12.0,CALLE,101.3892753331248,"LINESTRING (-58.48323760684481 -34.54382599578549, -58.48382567950231 -34.54305235800245)",,,,,
265,ARIAS,ARIAS,Saavedra,Saavedra,Saavedra,12.0,CALLE,98.51721102111499,"LINESTRING (-58.47710284741855 -34.54355085056177, -58.47809968064391 -34.54387989691512)",,,,,
266,CONESA,CONESA,Saavedra,Saavedra,Saavedra,12.0,CALLE,98.5488225169801,"LINESTRING (-58.47809968064391 -34.54387989691512, -58.47850311066554 -34.543056657877734)",,,,,
267,PAROISSIEN,PAROISSIEN,Nuñez,Nuñez,Nuñez,13.0,CALLE,46.09683716957036,"LINESTRING (-58.464058645867205 -34.54374515423622, -58.46448659521561 -34.54396256403803)",,,,,
268,"RIVADAVIA MARTIN, COMODORO",RIVADAVIA MARTIN,Nuñez,Nuñez,Nuñez,13.0,CALLE,57.90885328975978,"LINESTRING (-58.464245879174186 -34.54349162550385, -58.46436819999409 -34.54385183800291, -58.46448659521561 -34.54396256403803)",,,,,
269,DEL LIBERTADOR AV.,DEL LIBERTADOR,Nuñez,Nuñez,Nuñez,13.0,AVENIDA,92.73525857538456,"LINESTRING (-58.46062311075981 -34.543951822519965, -58.46129513504072 -34.54332766496807)",,,,,
271,VUELTA DE OBLIGADO,VUELTA DE OBLIGADO,Nuñez,Nuñez,Nuñez,13.0,CALLE,100.9776671039486,"LINESTRING (-58.47030307687433 -34.543977567183795, -58.47087561030962 -34.543200330597514)",,,,,
272,MANZANARES,MANZANARES,Nuñez,Nuñez,Nuñez,13.0,CALLE,100.6858589002207,"LINESTRING (-58.46165275077676 -34.543509012855395, -58.46244330663171 -34.54390994640857, -58.46258815900909 -34.54398297731837)",,,,,
273,11 DE SEPTIEMBRE DE 1888,11 DE SEPTIEMBRE DE 1888,Nuñez,Nuñez,Nuñez,13.0,CALLE,93.22921233187229,"LINESTRING (-58.46258815900909 -34.54398297731837, -58.463118380879095 -34.54326620088729)",,,,,
274,VEDIA,VEDIA,Saavedra,Saavedra,Saavedra,12.0,CALLE,100.1890833969096,"LINESTRING (-58.48474665599575 -34.543530310208354, -58.48530912075115 -34.543822189201364, -58.485669516513966 -34.54401248054003)",,,,,
275,RAMALLO,RAMALLO,Saavedra,Saavedra,Saavedra,12.0,CALLE,89.44209128813421,"LINESTRING (-58.47480676448967 -34.54371778279182, -58.47570996830124 -34.544020237054234)",,,,,
276,VIDAL,VIDAL,Saavedra,Saavedra,Saavedra,12.0,CALLE,95.7448065988619,"LINESTRING (-58.47570996830124 -34.544020237054234, -58.47609717047496 -34.543218839159195)",,,,,
277,VILELA,VILELA,Nuñez,Nuñez,Nuñez,13.0,CALLE,102.22287031826,"LINESTRING (-58.46544427398479 -34.54356245717235, -58.46558155375225 -34.5436323859997, -58.46639485369214 -34.54404244869143)",,,,,
278,O'HIGGINS,O'HIGGINS,Nuñez,Nuñez,Nuñez,13.0,CALLE,57.64977520198175,"LINESTRING (-58.46639485369214 -34.54404244869143, -58.466724883067165 -34.54360031623555)",,,,,
279,DEHEZA,DEHEZA,Saavedra,Saavedra,Saavedra,12.0,CALLE,118.5330267362249,"LINESTRING (-58.48051040147271 -34.54371528109505, -58.481711692486584 -34.544107157844266)",,,,,
280,PINTO,PINTO,Saavedra,Saavedra,Saavedra,12.0,CALLE,100.9245571315037,"LINESTRING (-58.481711692486584 -34.544107157844266, -58.4822966330383 -34.54333683787153)",,,,,
281,BESARES,BESARES,Nuñez,Nuñez,Nuñez,13.0,CALLE,99.99844724551447,"LINESTRING (-58.46791613625085 -34.54373866073232, -58.46884519925117 -34.544209337968944)",,,,,
282,CUBA,CUBA,Nuñez,Nuñez,Nuñez,13.0,CALLE,91.82230018448944,"LINESTRING (-58.46884519925117 -34.544209337968944, -58.46893319268496 -34.54408975351629, -58.469365752538 -34.543502535126414)",,,,,
283,JARAMILLO,JARAMILLO,Nuñez,Nuñez,Nuñez,13.0,CALLE,54.6272178875518,"LINESTRING (-58.46062311075981 -34.543951822519965, -58.46112821738118 -34.544212191109416)",,,,,
284,ARRIBEÑOS,ARRIBENOS,Nuñez,Nuñez,Nuñez,13.0,CALLE,91.67084854872418,"LINESTRING (-58.46112821738118 -34.544212191109416, -58.46122660533936 -34.54407873881139, -58.46165275077676 -34.543509012855395)",,,,,
